rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C7_Restrictions on internal movement,Curacao,CUW,68.1272,percent of population,2019.0
3,Health,Prevalence of COVID-19,C7_Restrictions on internal movement,Curacao,CUW,3823.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Demographics,Secure Internet servers ,C7_Restrictions on internal movement,Curacao,CUW,4106.945625817263,per 1 million people,2019.0
6,Demographics,Mobile cellular subscriptions,C7_Restrictions on internal movement,Curacao,CUW,115.548,per 100 people,2019.0
8,Health,Mortality due to COVID-19,C7_Restrictions on internal movement,Curacao,CUW,11.0,"Number (cumulative total by Dec 26,2020)",2020.0
11,Environment,CO2 emissions (kt),C7_Restrictions on internal movement,Curacao,CUW,5390.49,kt,2016.0
12,Environment,Electric power consumption ,C7_Restrictions on internal movement,Curacao,CUW,4797.670435959438,kWh per capita,2014.0
18,Demographics,Fixed broadband subscriptions,C7_Restrictions on internal movement,Curacao,CUW,30.4623,per 100 people,2019.0
19,Social issues ,Net migration,C7_Restrictions on internal movement,Curacao,CUW,2573.0,net total / data are 5 year estimates,2019.0
24,Environment,"Energy imports, net ",C7_Restrictions on internal movement,Curacao,CUW,99.86047334620102,percent of energy use,2014.0
33,Environment,Energy use (kg of oil equivalent per capita),C7_Restrictions on internal movement,Curacao,CUW,12650.8604378195,kg of oil equivalent per capita,2014.0
38,Demographics,Fixed telephone subscriptions,C7_Restrictions on internal movement,Curacao,CUW,61709.0,number,2019.0
40,Environment,Renewable energy consumption ,C7_Restrictions on internal movement,Curacao,CUW,0.347766267819474,percent of total final energy consumption,2015.0
51,Environment,CO2 emissions (metric tons per capita),C7_Restrictions on internal movement,Curacao,CUW,33.76146,metric tons per capita,2016.0
52,Demographics,Refugee population by country or territory of asylum,C7_Restrictions on internal movement,Curacao,CUW,42.0,proportion,2019.0
56,Demographics,People using at least basic sanitation services (% of population),C7_Restrictions on internal movement,Curacao,CUW,98.9502751182192,proportion,2017.0
60,Health,"Incidence of tuberculosis (per 100,000 people)",C7_Restrictions on internal movement,Curacao,CUW,7.2,Cases,2019.0
68,Environment,Energy use ,C7_Restrictions on internal movement,Curacao,CUW,471.5791055080478,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
77,Social issues ,Proportion of women in managerial positions (%),C7_Restrictions on internal movement,Curacao,CUW,42.41,percent,2018.0
78,Environment,Access to electricity ,C7_Restrictions on internal movement,Curacao,CUW,100.0,percent of population,2018.0
81,Demographics,Rural population (% of total population),C7_Restrictions on internal movement,Curacao,CUW,10.902,proportion,2019.0
89,Demographics,Urban population (% of total population),C7_Restrictions on internal movement,Curacao,CUW,89.098,total,2019.0
101,Demographics,Age dependency ratio (% of working-age population),C7_Restrictions on internal movement,Curacao,CUW,55.43091115386513,proportion,2019.0
103,Demographics,"Population, total",C7_Restrictions on internal movement,Curacao,CUW,157538.0,total,2019.0
110,Demographics,"Age dependency ratio, old (% of working-age population)",C7_Restrictions on internal movement,Curacao,CUW,26.68541265847763,proportion,2019.0
