rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C7_Restrictions on internal movement,Indonesia,IDN,47.6906,percent of population,2019.0
2,Health,Prevalence of Respiratory infections and tuberculosis,C7_Restrictions on internal movement,Indonesia,IDN,0.402865,percent,2019.0
3,Demographics,Fixed telephone subscriptions,C7_Restrictions on internal movement,Indonesia,IDN,9477140.0,number,2019.0
4,Health,Prevalence of COVID-19,C7_Restrictions on internal movement,Indonesia,IDN,650197.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Governance,Rule of law estimate ,C7_Restrictions on internal movement,Indonesia,IDN,-0.3425302,score,2019.0
6,Environment,Fossil fuel energy consumption,C7_Restrictions on internal movement,Indonesia,IDN,66.08948,percent of total,2014.0
7,Environment,Electricity production from oil sources,C7_Restrictions on internal movement,Indonesia,IDN,8.39801012035011,percent of total,2015.0
8,Governance,Human Freedom Score ,C7_Restrictions on internal movement,Indonesia,IDN,7.07,score,2018.0
9,Social issues ,Proportion of women in managerial positions (%),C7_Restrictions on internal movement,Indonesia,IDN,27.46,percent,2017.0
10,Health,Mortality due to COVID-19,C7_Restrictions on internal movement,Indonesia,IDN,19514.0,"Number (cumulative total by Dec 26,2020)",2020.0
11,Demographics,Fixed broadband subscriptions,C7_Restrictions on internal movement,Indonesia,IDN,3.4778,per 100 people,2019.0
13,Governance,Economic Freedom Score,C7_Restrictions on internal movement,Indonesia,IDN,7.39,score,2018.0
14,Governance,Fragile States Index Total ,C7_Restrictions on internal movement,Indonesia,IDN,67.84550475118697,score,2020.0
15,Environment,"Adjusted net savings, including particulate emission damage",C7_Restrictions on internal movement,Indonesia,IDN,12.895292893467,percent of GNI,2018.0
16,Environment,CO2 emissions (metric tons per capita),C7_Restrictions on internal movement,Indonesia,IDN,2.153758,metric tons per capita,2016.0
17,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Indonesia,IDN,11.1,percent,2020.0
18,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C7_Restrictions on internal movement,Indonesia,IDN,1.4,percent,2018.0
19,Health,Prevalence of total cancers,C7_Restrictions on internal movement,Indonesia,IDN,0.005006,percent,2019.0
20,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C7_Restrictions on internal movement,Indonesia,IDN,31.8,percent,2020.0
21,Governance,Voice and accountability estimate,C7_Restrictions on internal movement,Indonesia,IDN,0.1563942,score,2019.0
22,Health,Prevalence of obesity,C7_Restrictions on internal movement,Indonesia,IDN,6.9,percent,2016.0
23,Health,Prevalence of Diabetes,C7_Restrictions on internal movement,Indonesia,IDN,0.041358,percent,2019.0
24,Health,Prevalence of anxiety disorders,C7_Restrictions on internal movement,Indonesia,IDN,0.038347,percent,2019.0
25,Economics,Volume of imports,C7_Restrictions on internal movement,Indonesia,IDN,8.426,percent change,2020.0
26,Health,Prevalence of down syndrome,C7_Restrictions on internal movement,Indonesia,IDN,0.000317,percent,2019.0
27,Social issues ,Net migration,C7_Restrictions on internal movement,Indonesia,IDN,-494777.0,net total / data are 5 year estimates,2019.0
28,Governance,Government effectiveness estimate,C7_Restrictions on internal movement,Indonesia,IDN,0.1827407,score,2019.0
29,Environment,"Energy imports, net ",C7_Restrictions on internal movement,Indonesia,IDN,-103.0913295476628,percent of energy use,2014.0
30,Health,"Immunization, DPT (% of children ages 12-23 months)",C7_Restrictions on internal movement,Indonesia,IDN,85.0,percent,2019.0
31,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C7_Restrictions on internal movement,Indonesia,IDN,95.5671472610627,percent of total,2017.0
32,Governance,Corruption Perceptions Index,C7_Restrictions on internal movement,Indonesia,IDN,37.0,score,2020.0
33,Social issues ,Proportion of seats held by women in national parliaments (%),C7_Restrictions on internal movement,Indonesia,IDN,20.34782609,proportion,2020.0
34,Environment,CO2 emissions (kt),C7_Restrictions on internal movement,Indonesia,IDN,563324.5,kt,2016.0
