rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C4_Restrictions on gatherings,El Salvador,SLV,33.8207,percent of population,2019.0
2,Governance,Corruption Perceptions Index,C4_Restrictions on gatherings,El Salvador,SLV,36.0,score,2020.0
3,Governance,Regulatory quality estimate,C4_Restrictions on gatherings,El Salvador,SLV,0.0216385,score,2019.0
4,Demographics,Fixed broadband subscriptions,C4_Restrictions on gatherings,El Salvador,SLV,7.66679,per 100 people,2019.0
5,Health,Prevalence of COVID-19,C4_Restrictions on gatherings,El Salvador,SLV,42397.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Health,Summary exposure value tobacco,C4_Restrictions on gatherings,El Salvador,SLV,9.199321,Rate (risk-weighted prevalence),2019.0
7,Demographics,Secure Internet servers ,C4_Restrictions on gatherings,El Salvador,SLV,94.2116691379152,per 1 million people,2019.0
8,Governance,Human Freedom Score ,C4_Restrictions on gatherings,El Salvador,SLV,7.03,score,2018.0
9,Environment,"Energy imports, net ",C4_Restrictions on gatherings,El Salvador,SLV,49.23546573258296,percent of energy use,2014.0
10,Environment,Electricity production from oil sources,C4_Restrictions on gatherings,El Salvador,SLV,42.17732509600935,percent of total,2015.0
11,Governance,Control of corruption estimate,C4_Restrictions on gatherings,El Salvador,SLV,-0.5525649,score,2019.0
12,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C4_Restrictions on gatherings,El Salvador,SLV,6.6,percent,2020.0
13,Demographics,Mobile cellular subscriptions,C4_Restrictions on gatherings,El Salvador,SLV,146.913,per 100 people,2019.0
14,Social issues ,Press freedom score,C4_Restrictions on gatherings,El Salvador,SLV,29.7,score,2020.0
15,Health,Mortality due to COVID-19,C4_Restrictions on gatherings,El Salvador,SLV,1234.0,"Number (cumulative total by Dec 26,2020)",2020.0
16,Economics,Employment in services (% of total employment) (modeled ILO estimate),C4_Restrictions on gatherings,El Salvador,SLV,61.9599991,Percentage of total employment,2020.0
17,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C4_Restrictions on gatherings,El Salvador,SLV,11.2,percent,2020.0
18,Social issues ,Proportion of seats held by women in national parliaments (%),C4_Restrictions on gatherings,El Salvador,SLV,33.33333333,proportion,2020.0
19,Environment,"PM2.5 air pollution, mean annual exposure",C4_Restrictions on gatherings,El Salvador,SLV,24.47229,micrograms per cubic meter,2017.0
20,Health,Prevalence of obesity,C4_Restrictions on gatherings,El Salvador,SLV,24.6,percent,2016.0
21,Environment,Electricity production from coal sources ,C4_Restrictions on gatherings,El Salvador,SLV,0.0,percent of total,2015.0
22,Environment,Energy use (kg of oil equivalent per capita),C4_Restrictions on gatherings,El Salvador,SLV,645.8763030712004,kg of oil equivalent per capita,2014.0
23,Health,Prevalence of chronic kidney disease,C4_Restrictions on gatherings,El Salvador,SLV,0.118711,percent,2019.0
24,Environment,"Electricity production from renewable sources, excluding hydroelectric",C4_Restrictions on gatherings,El Salvador,SLV,2110000000.0,kWh,2015.0
25,Social issues ,Net migration,C4_Restrictions on gatherings,El Salvador,SLV,-202694.0,net total / data are 5 year estimates,2019.0
26,Health,"Immunization, measles (% of children ages 12-23 months)",C4_Restrictions on gatherings,El Salvador,SLV,82.0,percent,2019.0
27,Health,"Physicians (per 1,000 people)",C4_Restrictions on gatherings,El Salvador,SLV,1.5662,Ones,2016.0
28,Social issues ,"Intentional homicides (per 100,000 people)",C4_Restrictions on gatherings,El Salvador,SLV,52.018926167,"proportion, pero 100,000 people",2018.0
29,Environment,Energy use ,C4_Restrictions on gatherings,El Salvador,SLV,80.83108440461547,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
30,Health,"Incidence of tuberculosis (per 100,000 people)",C4_Restrictions on gatherings,El Salvador,SLV,58.0,Cases,2019.0
31,Environment,Fossil fuel energy consumption,C4_Restrictions on gatherings,El Salvador,SLV,48.42959,percent of total,2014.0
32,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C4_Restrictions on gatherings,El Salvador,SLV,4.5,percent,2018.0
33,Governance,Fragile States Index Total ,C4_Restrictions on gatherings,El Salvador,SLV,68.89464371164277,score,2020.0
34,Health,Prevalence of anxiety disorders,C4_Restrictions on gatherings,El Salvador,SLV,0.047091,percent,2019.0
35,Health,Prevalence of Depressive disorders,C4_Restrictions on gatherings,El Salvador,SLV,0.036099,percent,2019.0
36,Governance,Aggregate score for the Political Rights category,C4_Restrictions on gatherings,El Salvador,SLV,30.0,score,2021.0
37,Governance,Government effectiveness estimate,C4_Restrictions on gatherings,El Salvador,SLV,-0.4654403,score,2019.0
38,Environment,"Adjusted net savings, including particulate emission damage",C4_Restrictions on gatherings,El Salvador,SLV,5.11736116086853,percent of GNI,2018.0
39,Economics,"Central government debt, total",C4_Restrictions on gatherings,El Salvador,SLV,52.06563464704871,percent of GDP,2016.0
40,Economics,Volume of imports,C4_Restrictions on gatherings,El Salvador,SLV,3.185,percent change,2020.0
41,Health,"Prevalence of HIV, total (% of population ages 15-49)",C4_Restrictions on gatherings,El Salvador,SLV,0.5,percent,2019.0
42,Governance,Human Development Index,C4_Restrictions on gatherings,El Salvador,SLV,0.673,index,2019.0
43,Environment,CO2 emissions (kt),C4_Restrictions on gatherings,El Salvador,SLV,7168.985,kt,2016.0
44,Health,Prevalence of Diabetes,C4_Restrictions on gatherings,El Salvador,SLV,0.075711,percent,2019.0
45,Social issues ,"Literacy rate, adult total (% of people ages 15 and above)",C4_Restrictions on gatherings,El Salvador,SLV,89.0085983276367,proportion,2018.0
46,Demographics,Fixed telephone subscriptions,C4_Restrictions on gatherings,El Salvador,SLV,881334.0,number,2019.0
47,Governance,Political stability and absence of violence/terrorism estimate,C4_Restrictions on gatherings,El Salvador,SLV,-0.127452,score,2019.0
48,Social issues ,Proportion of women in managerial positions (%),C4_Restrictions on gatherings,El Salvador,SLV,35.35,percent,2018.0
49,Governance,Total freedom in the world score ,C4_Restrictions on gatherings,El Salvador,SLV,63.0,score,2021.0
50,Environment,CO2 emissions (metric tons per capita),C4_Restrictions on gatherings,El Salvador,SLV,1.127883,metric tons per capita,2016.0
51,Social issues ,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),C4_Restrictions on gatherings,El Salvador,SLV,1.6917509958148,proportion,2014.0
52,Governance,Aggregate score for the Civil Liberties category,C4_Restrictions on gatherings,El Salvador,SLV,33.0,score,2021.0
53,Health,Hospital beds (per 10 000 population),C4_Restrictions on gatherings,El Salvador,SLV,12.0,Ones,2017.0
54,Environment,Access to electricity ,C4_Restrictions on gatherings,El Salvador,SLV,100.0,percent of population,2018.0
55,Health,Prevalence of Respiratory infections and tuberculosis,C4_Restrictions on gatherings,El Salvador,SLV,0.293149,percent,2019.0
