rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H7_Vaccination policy,Grenada,GRD,59.0717,percent of population,2019.0
2,Governance,Corruption Perceptions Index,H7_Vaccination policy,Grenada,GRD,53.0,score,2020.0
3,Health,Prevalence of COVID-19,H7_Vaccination policy,Grenada,GRD,94.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Demographics,Secure Internet servers ,H7_Vaccination policy,Grenada,GRD,499.9866075015847,per 1 million people,2019.0
6,Governance,Serious assault (rate),H7_Vaccination policy,Grenada,GRD,338.22,rate,2017.0
8,Environment,CO2 emissions (kt),H7_Vaccination policy,Grenada,GRD,267.691,kt,2016.0
9,Demographics,Fixed telephone subscriptions,H7_Vaccination policy,Grenada,GRD,32491.0,number,2019.0
12,Demographics,Fixed broadband subscriptions,H7_Vaccination policy,Grenada,GRD,22.836,per 100 people,2019.0
13,Economics,Volume of imports,H7_Vaccination policy,Grenada,GRD,4.199,percent change,2020.0
14,Health,Prevalence of Respiratory infections and tuberculosis,H7_Vaccination policy,Grenada,GRD,0.273052,percent,2019.0
15,Governance,Political stability and absence of violence/terrorism estimate,H7_Vaccination policy,Grenada,GRD,0.959709,score,2019.0
16,Environment,Renewable energy consumption ,H7_Vaccination policy,Grenada,GRD,10.9195721498431,percent of total final energy consumption,2015.0
17,Health,"Incidence of tuberculosis (per 100,000 people)",H7_Vaccination policy,Grenada,GRD,3.1,Cases,2019.0
18,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H7_Vaccination policy,Grenada,GRD,1.7,percent,2018.0
19,Health,"Physicians (per 1,000 people)",H7_Vaccination policy,Grenada,GRD,1.4067,Ones,2017.0
20,Health,Summary exposure value tobacco,H7_Vaccination policy,Grenada,GRD,12.41066,Rate (risk-weighted prevalence),2019.0
21,Health,Prevalence of anxiety disorders,H7_Vaccination policy,Grenada,GRD,0.047496,percent,2019.0
22,Governance,Rule of law estimate ,H7_Vaccination policy,Grenada,GRD,0.1758633,score,2019.0
26,Social issues ,Net migration,H7_Vaccination policy,Grenada,GRD,-1000.0,net total / data are 5 year estimates,2019.0
28,Health,Prevalence of total cancers,H7_Vaccination policy,Grenada,GRD,0.016018,percent,2019.0
29,Governance,Total freedom in the world score ,H7_Vaccination policy,Grenada,GRD,89.0,score,2021.0
30,Governance,Aggregate score for the Civil Liberties category,H7_Vaccination policy,Grenada,GRD,52.0,score,2021.0
31,Health,Prevalence of obesity,H7_Vaccination policy,Grenada,GRD,21.3,percent,2016.0
34,Health,Mortality due to COVID-19,H7_Vaccination policy,Grenada,GRD,0.0,"Number (cumulative total by Dec 26,2020)",2020.0
35,Environment,"PM2.5 air pollution, mean annual exposure",H7_Vaccination policy,Grenada,GRD,22.72269,micrograms per cubic meter,2017.0
36,Demographics,Mobile cellular subscriptions,H7_Vaccination policy,Grenada,GRD,102.077,per 100 people,2019.0
37,Social issues ,Proportion of seats held by women in national parliaments (%),H7_Vaccination policy,Grenada,GRD,46.66666667,proportion,2020.0
38,Governance,Fragile States Index Total ,H7_Vaccination policy,Grenada,GRD,55.24684546356435,score,2020.0
45,Health,Prevalence of chronic kidney disease,H7_Vaccination policy,Grenada,GRD,0.108467,percent,2019.0
48,Environment,CO2 emissions (metric tons per capita),H7_Vaccination policy,Grenada,GRD,2.427794,metric tons per capita,2016.0
49,Economics,Volume of exports,H7_Vaccination policy,Grenada,GRD,3.994,percent change,2020.0
51,Health,Prevalence of down syndrome,H7_Vaccination policy,Grenada,GRD,0.000323,percent,2019.0
54,Demographics,Urban population (% of total population),H7_Vaccination policy,Grenada,GRD,36.396,total,2019.0
55,Governance,Aggregate score for the Political Rights category,H7_Vaccination policy,Grenada,GRD,37.0,score,2021.0
56,Governance,Control of corruption estimate,H7_Vaccination policy,Grenada,GRD,0.3397682,score,2019.0
60,Social issues ,"Primary completion rate, total (% of relevant age group)",H7_Vaccination policy,Grenada,GRD,123.00122833252,proportion,2018.0
64,Demographics,People using at least basic sanitation services (% of population),H7_Vaccination policy,Grenada,GRD,91.4938921337197,proportion,2017.0
65,Health,Prevalence of Depressive disorders,H7_Vaccination policy,Grenada,GRD,0.036803,percent,2019.0
66,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H7_Vaccination policy,Grenada,GRD,100.0,percent of total,2017.0
67,Health,"Immunization, DPT (% of children ages 12-23 months)",H7_Vaccination policy,Grenada,GRD,92.0,percent,2019.0
68,Demographics,Rural population (% of total population),H7_Vaccination policy,Grenada,GRD,63.604,proportion,2019.0
69,Health,Prevalence of Hypertensive heart disease,H7_Vaccination policy,Grenada,GRD,0.002272,percent,2019.0
70,Health,Prevalence of Diabetes,H7_Vaccination policy,Grenada,GRD,0.111266,percent,2019.0
71,Social issues ,Progression to secondary school (%),H7_Vaccination policy,Grenada,GRD,97.70955,proportion,2017.0
72,Health,"Nurses and midwives (per 1,000 people)",H7_Vaccination policy,Grenada,GRD,6.2837,Ones,2018.0
73,Governance,Human Development Index,H7_Vaccination policy,Grenada,GRD,0.779,index,2019.0
77,Demographics,"Age dependency ratio, old (% of working-age population)",H7_Vaccination policy,Grenada,GRD,14.52949061662199,proportion,2019.0
78,Governance,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",H7_Vaccination policy,Grenada,GRD,4.0,rating,2019.0
80,Social issues ,"Intentional homicides (per 100,000 people)",H7_Vaccination policy,Grenada,GRD,10.823096488,"proportion, pero 100,000 people",2017.0
82,Governance,Voice and accountability estimate,H7_Vaccination policy,Grenada,GRD,0.707514,score,2019.0
84,Governance,Government effectiveness estimate,H7_Vaccination policy,Grenada,GRD,-0.1359288,score,2019.0
87,Health,"Immunization, measles (% of children ages 12-23 months)",H7_Vaccination policy,Grenada,GRD,94.0,percent,2019.0
88,Environment,Access to electricity ,H7_Vaccination policy,Grenada,GRD,95.2919845581055,percent of population,2018.0
97,Governance,Regulatory quality estimate,H7_Vaccination policy,Grenada,GRD,-0.3131911,score,2019.0
100,Demographics,"Population, total",H7_Vaccination policy,Grenada,GRD,112003.0,total,2019.0
101,Demographics,Age dependency ratio (% of working-age population),H7_Vaccination policy,Grenada,GRD,50.13806970509383,proportion,2019.0
111,Social issues ,"Literacy rate, adult total (% of people ages 15 and above)",H7_Vaccination policy,Grenada,GRD,98.5999984741211,proportion,2014.0
116,Demographics,People using safely managed drinking water services (% of population),H7_Vaccination policy,Grenada,GRD,87.1152683516591,proportion,2017.0
