rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H7_Vaccination policy,Saint Lucia,LCA,50.8152,percent of population,2019.0
2,Governance,Corruption Perceptions Index,H7_Vaccination policy,Saint Lucia,LCA,56.0,score,2020.0
3,Health,Prevalence of COVID-19,H7_Vaccination policy,Saint Lucia,LCA,280.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Demographics,Secure Internet servers ,H7_Vaccination policy,Saint Lucia,LCA,300.8917336834619,per 1 million people,2019.0
8,Environment,CO2 emissions (kt),H7_Vaccination policy,Saint Lucia,LCA,414.371,kt,2016.0
9,Demographics,Fixed telephone subscriptions,H7_Vaccination policy,Saint Lucia,LCA,36469.0,number,2019.0
11,Economics,Employment in services (% of total employment) (modeled ILO estimate),H7_Vaccination policy,Saint Lucia,LCA,64.7009964,Percentage of total employment,2020.0
12,Demographics,Fixed broadband subscriptions,H7_Vaccination policy,Saint Lucia,LCA,17.7388,per 100 people,2019.0
13,Economics,Volume of imports,H7_Vaccination policy,Saint Lucia,LCA,-1.227,percent change,2020.0
14,Health,Prevalence of Respiratory infections and tuberculosis,H7_Vaccination policy,Saint Lucia,LCA,0.268025,percent,2019.0
15,Governance,Political stability and absence of violence/terrorism estimate,H7_Vaccination policy,Saint Lucia,LCA,0.9261938,score,2019.0
16,Environment,Renewable energy consumption ,H7_Vaccination policy,Saint Lucia,LCA,2.13262353619368,percent of total final energy consumption,2015.0
17,Health,"Incidence of tuberculosis (per 100,000 people)",H7_Vaccination policy,Saint Lucia,LCA,3.8,Cases,2019.0
18,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H7_Vaccination policy,Saint Lucia,LCA,2.1,percent,2018.0
19,Health,"Physicians (per 1,000 people)",H7_Vaccination policy,Saint Lucia,LCA,0.6409,Ones,2017.0
20,Health,Summary exposure value tobacco,H7_Vaccination policy,Saint Lucia,LCA,12.35611,Rate (risk-weighted prevalence),2019.0
21,Health,Prevalence of anxiety disorders,H7_Vaccination policy,Saint Lucia,LCA,0.048983,percent,2019.0
22,Governance,Rule of law estimate ,H7_Vaccination policy,Saint Lucia,LCA,0.5691295,score,2019.0
24,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H7_Vaccination policy,Saint Lucia,LCA,20.1499996,percent of total labor force,2020.0
26,Social issues ,Net migration,H7_Vaccination policy,Saint Lucia,LCA,0.0,net total / data are 5 year estimates,2019.0
27,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H7_Vaccination policy,Saint Lucia,LCA,67.1539993,Percentage of total population,2020.0
28,Health,Prevalence of total cancers,H7_Vaccination policy,Saint Lucia,LCA,0.014521,percent,2019.0
29,Governance,Total freedom in the world score ,H7_Vaccination policy,Saint Lucia,LCA,91.0,score,2021.0
30,Governance,Aggregate score for the Civil Liberties category,H7_Vaccination policy,Saint Lucia,LCA,54.0,score,2021.0
31,Health,Prevalence of obesity,H7_Vaccination policy,Saint Lucia,LCA,19.7,percent,2016.0
34,Health,Mortality due to COVID-19,H7_Vaccination policy,Saint Lucia,LCA,5.0,"Number (cumulative total by Dec 26,2020)",2020.0
35,Environment,"PM2.5 air pollution, mean annual exposure",H7_Vaccination policy,Saint Lucia,LCA,22.40082,micrograms per cubic meter,2017.0
36,Demographics,Mobile cellular subscriptions,H7_Vaccination policy,Saint Lucia,LCA,101.68,per 100 people,2019.0
37,Social issues ,Proportion of seats held by women in national parliaments (%),H7_Vaccination policy,Saint Lucia,LCA,16.66666667,proportion,2020.0
40,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",H7_Vaccination policy,Saint Lucia,LCA,2.8,percent,2020.0
45,Health,Prevalence of chronic kidney disease,H7_Vaccination policy,Saint Lucia,LCA,0.113606,percent,2019.0
46,Social issues ,Gini index (World Bank estimate),H7_Vaccination policy,Saint Lucia,LCA,51.2,index ,2016.0
48,Environment,CO2 emissions (metric tons per capita),H7_Vaccination policy,Saint Lucia,LCA,2.301754,metric tons per capita,2016.0
49,Economics,Volume of exports,H7_Vaccination policy,Saint Lucia,LCA,3.286,percent change,2020.0
51,Health,Prevalence of down syndrome,H7_Vaccination policy,Saint Lucia,LCA,0.000268,percent,2019.0
52,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H7_Vaccination policy,Saint Lucia,LCA,6.9,percent,2020.0
54,Demographics,Urban population (% of total population),H7_Vaccination policy,Saint Lucia,LCA,18.754,total,2019.0
55,Governance,Aggregate score for the Political Rights category,H7_Vaccination policy,Saint Lucia,LCA,37.0,score,2021.0
56,Governance,Control of corruption estimate,H7_Vaccination policy,Saint Lucia,LCA,0.524743,score,2019.0
59,Demographics,People with basic handwashing facilities including soap and water (% of population),H7_Vaccination policy,Saint Lucia,LCA,87.2019621286766,proportion,2016.0
60,Social issues ,"Primary completion rate, total (% of relevant age group)",H7_Vaccination policy,Saint Lucia,LCA,99.7793502807617,proportion,2019.0
64,Demographics,People using at least basic sanitation services (% of population),H7_Vaccination policy,Saint Lucia,LCA,88.352908609115,proportion,2017.0
65,Health,Prevalence of Depressive disorders,H7_Vaccination policy,Saint Lucia,LCA,0.039502,percent,2019.0
66,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H7_Vaccination policy,Saint Lucia,LCA,100.0,percent of total,2017.0
67,Health,"Immunization, DPT (% of children ages 12-23 months)",H7_Vaccination policy,Saint Lucia,LCA,92.0,percent,2019.0
68,Demographics,Rural population (% of total population),H7_Vaccination policy,Saint Lucia,LCA,81.246,proportion,2019.0
69,Health,Prevalence of Hypertensive heart disease,H7_Vaccination policy,Saint Lucia,LCA,0.003143,percent,2019.0
70,Health,Prevalence of Diabetes,H7_Vaccination policy,Saint Lucia,LCA,0.145434,percent,2019.0
71,Social issues ,Progression to secondary school (%),H7_Vaccination policy,Saint Lucia,LCA,98.22616,proportion,2017.0
72,Health,"Nurses and midwives (per 1,000 people)",H7_Vaccination policy,Saint Lucia,LCA,3.1547,Ones,2017.0
73,Governance,Human Development Index,H7_Vaccination policy,Saint Lucia,LCA,0.759,index,2019.0
75,Economics,"Central government debt, total",H7_Vaccination policy,Saint Lucia,LCA,57.57764346867719,percent of GDP,2014.0
77,Demographics,"Age dependency ratio, old (% of working-age population)",H7_Vaccination policy,Saint Lucia,LCA,13.9853155330553,proportion,2019.0
78,Governance,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",H7_Vaccination policy,Saint Lucia,LCA,4.5,rating,2019.0
79,Social issues ,Proportion of people living below 50 percent of median income (%),H7_Vaccination policy,Saint Lucia,LCA,23.4,proportion,2016.0
80,Social issues ,"Intentional homicides (per 100,000 people)",H7_Vaccination policy,Saint Lucia,LCA,21.441530595,"proportion, pero 100,000 people",2018.0
81,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H7_Vaccination policy,Saint Lucia,LCA,59.7089996,Percentage of females of the total population,2020.0
82,Governance,Voice and accountability estimate,H7_Vaccination policy,Saint Lucia,LCA,0.9281547,score,2019.0
84,Governance,Government effectiveness estimate,H7_Vaccination policy,Saint Lucia,LCA,0.2258496,score,2019.0
87,Health,"Immunization, measles (% of children ages 12-23 months)",H7_Vaccination policy,Saint Lucia,LCA,96.0,percent,2019.0
