rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H1_Public information campaigns,Bangladesh,BGD,12.9,percent of population,2019.0
2,Governance,Corruption Perceptions Index,H1_Public information campaigns,Bangladesh,BGD,26.0,score,2020.0
3,Demographics,Secure Internet servers ,H1_Public information campaigns,Bangladesh,BGD,100.1802182879976,per 1 million people,2019.0
4,Health,Prevalence of COVID-19,H1_Public information campaigns,Bangladesh,BGD,498293.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Economics,Stock market capitalization (US$ million),H1_Public information campaigns,Bangladesh,BGD,77390500000.0,US Dollar,2018.0
6,Health,Mortality due to COVID-19,H1_Public information campaigns,Bangladesh,BGD,7217.0,"Number (cumulative total by Dec 26,2020)",2020.0
7,Health,Summary exposure value tobacco,H1_Public information campaigns,Bangladesh,BGD,24.44582,Rate (risk-weighted prevalence),2019.0
8,Social issues ,Net migration,H1_Public information campaigns,Bangladesh,BGD,-1847503.0,net total / data are 5 year estimates,2019.0
9,Health,"Physicians (per 1,000 people)",H1_Public information campaigns,Bangladesh,BGD,0.5809,Ones,2018.0
10,Demographics,Mobile cellular subscriptions,H1_Public information campaigns,Bangladesh,BGD,101.549,per 100 people,2019.0
11,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H1_Public information campaigns,Bangladesh,BGD,2.1,percent,2020.0
12,Social issues ,Life Ladder ,H1_Public information campaigns,Bangladesh,BGD,5.024600028991699,score,2021.0
13,Demographics,Fixed broadband subscriptions,H1_Public information campaigns,Bangladesh,BGD,4.95903,per 100 people,2019.0
14,Economics,Volume of imports,H1_Public information campaigns,Bangladesh,BGD,5.147,percent change,2020.0
15,Environment,Electric power consumption ,H1_Public information campaigns,Bangladesh,BGD,320.2041582054464,kWh per capita,2014.0
17,Health,"Immunization, measles (% of children ages 12-23 months)",H1_Public information campaigns,Bangladesh,BGD,97.0,percent,2019.0
18,Health,Prevalence of anxiety disorders,H1_Public information campaigns,Bangladesh,BGD,0.03303,percent,2019.0
20,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Bangladesh,BGD,36.4150009,Percentage of females of the total population,2020.0
21,Environment,CO2 emissions (kt),H1_Public information campaigns,Bangladesh,BGD,84245.66,kt,2016.0
22,Health,"Incidence of tuberculosis (per 100,000 people)",H1_Public information campaigns,Bangladesh,BGD,221.0,Cases,2019.0
23,Environment,Renewable energy consumption ,H1_Public information campaigns,Bangladesh,BGD,34.7470690115416,percent of total final energy consumption,2015.0
24,Governance,Aggregate score for the Political Rights category,H1_Public information campaigns,Bangladesh,BGD,15.0,score,2021.0
25,Health,"Nurses and midwives (per 1,000 people)",H1_Public information campaigns,Bangladesh,BGD,0.4124,Ones,2018.0
27,Environment,"Adjusted net savings, including particulate emission damage",H1_Public information campaigns,Bangladesh,BGD,22.4921532083587,percent of GNI,2018.0
28,Economics,Employment in services (% of total employment) (modeled ILO estimate),H1_Public information campaigns,Bangladesh,BGD,40.605999,Percentage of total employment,2020.0
29,Environment,"PM2.5 air pollution, mean annual exposure",H1_Public information campaigns,Bangladesh,BGD,60.84578,micrograms per cubic meter,2017.0
30,Environment,Electricity production from oil sources,H1_Public information campaigns,Bangladesh,BGD,16.37999694972124,percent of total,2015.0
31,Governance,Human Freedom Score ,H1_Public information campaigns,Bangladesh,BGD,5.67,score,2018.0
32,Environment,Access to electricity ,H1_Public information campaigns,Bangladesh,BGD,85.1604232788086,percent of population,2018.0
33,Social issues ,Proportion of women in managerial positions (%),H1_Public information campaigns,Bangladesh,BGD,10.74,percent,2017.0
34,Health,Prevalence of down syndrome,H1_Public information campaigns,Bangladesh,BGD,0.000138,percent,2019.0
35,Environment,"Energy imports, net ",H1_Public information campaigns,Bangladesh,BGD,16.84170264262449,percent of energy use,2014.0
36,Environment,"Electricity production from oil, gas and coal sources",H1_Public information campaigns,Bangladesh,BGD,98.7731100981173,percent of total,2015.0
37,Environment,Combustible renewables and waste,H1_Public information campaigns,Bangladesh,BGD,25.5764,percent of total energy,2014.0
38,Governance,Regulatory quality estimate,H1_Public information campaigns,Bangladesh,BGD,-0.9289543,score,2019.0
39,Health,"Immunization, DPT (% of children ages 12-23 months)",H1_Public information campaigns,Bangladesh,BGD,98.0,percent,2019.0
40,Health,Prevalence of Respiratory infections and tuberculosis,H1_Public information campaigns,Bangladesh,BGD,0.132966,percent,2019.0
42,Economics,Expenditure on education (% of GDP),H1_Public information campaigns,Bangladesh,BGD,2.50514,percent,2017.0
43,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H1_Public information campaigns,Bangladesh,BGD,100.0,percent of total,2017.0
45,Social issues ,Press freedom score,H1_Public information campaigns,Bangladesh,BGD,49.37,score,2020.0
46,Social issues ,Proportion of seats held by women in national parliaments (%),H1_Public information campaigns,Bangladesh,BGD,20.91690544,proportion,2020.0
47,Governance,Aggregate score for the Civil Liberties category,H1_Public information campaigns,Bangladesh,BGD,24.0,score,2021.0
48,Health,Prevalence of Hypertensive heart disease,H1_Public information campaigns,Bangladesh,BGD,0.000934,percent,2019.0
49,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H1_Public information campaigns,Bangladesh,BGD,4.15100002,percent of total labor force,2020.0
