rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H1_Public information campaigns,Libya,LBY,21.7589,percent of population,2019.0
2,Governance,Corruption Perceptions Index,H1_Public information campaigns,Libya,LBY,17.0,score,2020.0
3,Demographics,Secure Internet servers ,H1_Public information campaigns,Libya,LBY,1050.394750121432,per 1 million people,2019.0
4,Health,Prevalence of COVID-19,H1_Public information campaigns,Libya,LBY,93772.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Health,Mortality due to COVID-19,H1_Public information campaigns,Libya,LBY,1346.0,"Number (cumulative total by Dec 26,2020)",2020.0
7,Health,Summary exposure value tobacco,H1_Public information campaigns,Libya,LBY,33.3445,Rate (risk-weighted prevalence),2019.0
8,Social issues ,Net migration,H1_Public information campaigns,Libya,LBY,-9997.0,net total / data are 5 year estimates,2019.0
9,Health,"Physicians (per 1,000 people)",H1_Public information campaigns,Libya,LBY,2.0905,Ones,2017.0
10,Demographics,Mobile cellular subscriptions,H1_Public information campaigns,Libya,LBY,91.4793,per 100 people,2019.0
11,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H1_Public information campaigns,Libya,LBY,25.4,percent,2020.0
12,Social issues ,Life Ladder ,H1_Public information campaigns,Libya,LBY,5.410299777984619,score,2021.0
13,Demographics,Fixed broadband subscriptions,H1_Public information campaigns,Libya,LBY,4.8323,per 100 people,2019.0
14,Economics,Volume of imports,H1_Public information campaigns,Libya,LBY,23.344,percent change,2020.0
15,Environment,Electric power consumption ,H1_Public information campaigns,Libya,LBY,1811.055169908632,kWh per capita,2014.0
17,Health,"Immunization, measles (% of children ages 12-23 months)",H1_Public information campaigns,Libya,LBY,73.0,percent,2019.0
18,Health,Prevalence of anxiety disorders,H1_Public information campaigns,Libya,LBY,0.059436,percent,2019.0
20,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Libya,LBY,33.8030014,Percentage of females of the total population,2020.0
21,Environment,CO2 emissions (kt),H1_Public information campaigns,Libya,LBY,50564.26,kt,2016.0
22,Health,"Incidence of tuberculosis (per 100,000 people)",H1_Public information campaigns,Libya,LBY,59.0,Cases,2019.0
23,Environment,Renewable energy consumption ,H1_Public information campaigns,Libya,LBY,1.96655445725932,percent of total final energy consumption,2015.0
24,Governance,Aggregate score for the Political Rights category,H1_Public information campaigns,Libya,LBY,1.0,score,2021.0
25,Health,"Nurses and midwives (per 1,000 people)",H1_Public information campaigns,Libya,LBY,6.5305,Ones,2017.0
26,Health,"Prevalence of HIV, total (% of population ages 15-49)",H1_Public information campaigns,Libya,LBY,0.2,percent,2019.0
28,Economics,Employment in services (% of total employment) (modeled ILO estimate),H1_Public information campaigns,Libya,LBY,59.5359993,Percentage of total employment,2020.0
29,Environment,"PM2.5 air pollution, mean annual exposure",H1_Public information campaigns,Libya,LBY,54.25468,micrograms per cubic meter,2017.0
30,Environment,Electricity production from oil sources,H1_Public information campaigns,Libya,LBY,46.29968445893989,percent of total,2015.0
31,Governance,Human Freedom Score ,H1_Public information campaigns,Libya,LBY,4.83,score,2018.0
32,Environment,Access to electricity ,H1_Public information campaigns,Libya,LBY,67.0,percent of population,2018.0
34,Health,Prevalence of down syndrome,H1_Public information campaigns,Libya,LBY,0.000387,percent,2019.0
35,Environment,"Energy imports, net ",H1_Public information campaigns,Libya,LBY,-102.9641120429193,percent of energy use,2014.0
36,Environment,"Electricity production from oil, gas and coal sources",H1_Public information campaigns,Libya,LBY,100.0,percent of total,2015.0
37,Environment,Combustible renewables and waste,H1_Public information campaigns,Libya,LBY,0.84635,percent of total energy,2014.0
38,Governance,Regulatory quality estimate,H1_Public information campaigns,Libya,LBY,-2.346947,score,2019.0
39,Health,"Immunization, DPT (% of children ages 12-23 months)",H1_Public information campaigns,Libya,LBY,73.0,percent,2019.0
40,Health,Prevalence of Respiratory infections and tuberculosis,H1_Public information campaigns,Libya,LBY,0.20474,percent,2019.0
43,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H1_Public information campaigns,Libya,LBY,100.0,percent of total,2017.0
45,Social issues ,Press freedom score,H1_Public information campaigns,Libya,LBY,55.77,score,2020.0
46,Social issues ,Proportion of seats held by women in national parliaments (%),H1_Public information campaigns,Libya,LBY,15.95744681,proportion,2020.0
47,Governance,Aggregate score for the Civil Liberties category,H1_Public information campaigns,Libya,LBY,8.0,score,2021.0
48,Health,Prevalence of Hypertensive heart disease,H1_Public information campaigns,Libya,LBY,0.002907,percent,2019.0
49,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H1_Public information campaigns,Libya,LBY,18.6259995,percent of total labor force,2020.0
50,Health,Prevalence of Depressive disorders,H1_Public information campaigns,Libya,LBY,0.050104,percent,2019.0
51,Governance,Human Development Index,H1_Public information campaigns,Libya,LBY,0.724,index,2019.0
52,Governance,Total freedom in the world score ,H1_Public information campaigns,Libya,LBY,9.0,score,2021.0
53,Health,Prevalence of obesity,H1_Public information campaigns,Libya,LBY,32.5,percent,2016.0
55,Governance,Political stability and absence of violence/terrorism estimate,H1_Public information campaigns,Libya,LBY,-2.565753,score,2019.0
56,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",H1_Public information campaigns,Libya,LBY,43.5,percent,2020.0
59,Health,Prevalence of total cancers,H1_Public information campaigns,Libya,LBY,0.006456,percent,2019.0
60,Governance,Economic Freedom Score,H1_Public information campaigns,Libya,LBY,4.72,score,2018.0
61,Governance,Personal Freedom Score ,H1_Public information campaigns,Libya,LBY,4.93,score,2018.0
62,Environment,Fossil fuel energy consumption,H1_Public information campaigns,Libya,LBY,99.1113,percent of total,2014.0
63,Demographics,Fixed telephone subscriptions,H1_Public information campaigns,Libya,LBY,1576000.0,number,2019.0
64,Economics,Volume of exports,H1_Public information campaigns,Libya,LBY,-4.732,percent change,2020.0
65,Governance,Fragile States Index Total ,H1_Public information campaigns,Libya,LBY,95.19371849236182,score,2020.0
68,Health,Prevalence of Diabetes,H1_Public information campaigns,Libya,LBY,0.089081,percent,2019.0
69,Governance,Control of corruption estimate,H1_Public information campaigns,Libya,LBY,-1.603637,score,2019.0
71,Governance,Voice and accountability estimate,H1_Public information campaigns,Libya,LBY,-1.458335,score,2019.0
72,Governance,Rule of law estimate ,H1_Public information campaigns,Libya,LBY,-1.848054,score,2019.0
73,Environment,CO2 emissions (metric tons per capita),H1_Public information campaigns,Libya,LBY,7.788507,metric tons per capita,2016.0
77,Environment,Electricity production from coal sources ,H1_Public information campaigns,Libya,LBY,0.0,percent of total,2015.0
78,Health,Prevalence of chronic kidney disease,H1_Public information campaigns,Libya,LBY,0.093715,percent,2019.0
80,Environment,Electricity production from nuclear sources ,H1_Public information campaigns,Libya,LBY,0.0,percent of total,2014.0
81,Environment,Energy use (kg of oil equivalent per capita),H1_Public information campaigns,Libya,LBY,2808.648236406044,kg of oil equivalent per capita,2014.0
94,Governance,Government effectiveness estimate,H1_Public information campaigns,Libya,LBY,-1.922143,score,2019.0
98,Environment,Energy use ,H1_Public information campaigns,Libya,LBY,230.1942657316047,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
104,Environment,"Electricity production from renewable sources, excluding hydroelectric",H1_Public information campaigns,Libya,LBY,0.0,kWh,2015.0
105,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Libya,LBY,49.5779991,Percentage of total population,2020.0
