rank,Category,Indicator,Policy,Country,ISO,value,unit,year
4,Health,Prevalence of COVID-19,H1_Public information campaigns,Cook Islands,COK,0.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Health,Mortality due to COVID-19,H1_Public information campaigns,Cook Islands,COK,0.0,"Number (cumulative total by Dec 26,2020)",2020.0
7,Health,Summary exposure value tobacco,H1_Public information campaigns,Cook Islands,COK,24.80129,Rate (risk-weighted prevalence),2019.0
18,Health,Prevalence of anxiety disorders,H1_Public information campaigns,Cook Islands,COK,0.044727,percent,2019.0
34,Health,Prevalence of down syndrome,H1_Public information campaigns,Cook Islands,COK,0.000101,percent,2019.0
40,Health,Prevalence of Respiratory infections and tuberculosis,H1_Public information campaigns,Cook Islands,COK,0.308144,percent,2019.0
42,Economics,Expenditure on education (% of GDP),H1_Public information campaigns,Cook Islands,COK,2.05039,percent,2019.0
48,Health,Prevalence of Hypertensive heart disease,H1_Public information campaigns,Cook Islands,COK,0.009899,percent,2019.0
50,Health,Prevalence of Depressive disorders,H1_Public information campaigns,Cook Islands,COK,0.036331,percent,2019.0
53,Health,Prevalence of obesity,H1_Public information campaigns,Cook Islands,COK,55.9,percent,2016.0
59,Health,Prevalence of total cancers,H1_Public information campaigns,Cook Islands,COK,0.014771,percent,2019.0
68,Health,Prevalence of Diabetes,H1_Public information campaigns,Cook Islands,COK,0.170428,percent,2019.0
78,Health,Prevalence of chronic kidney disease,H1_Public information campaigns,Cook Islands,COK,0.146013,percent,2019.0
88,Economics,"Trade, total as % of GDP",H1_Public information campaigns,Cook Islands,COK,40.12978,percent,2019.0
108,Economics,"International tourism, receipts",H1_Public information campaigns,Cook Islands,COK,153000000.0,US Dollar,2017.0
109,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H1_Public information campaigns,Cook Islands,COK,2.4,percent,2018.0
112,Economics,Expenditure on health (% of GDP),H1_Public information campaigns,Cook Islands,COK,0.70939,percent,2019.0
117,Economics,Expenditure on social protection (% of GDP),H1_Public information campaigns,Cook Islands,COK,3.79368,percent,2019.0
