rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,E1_Income support,Saint Kitts and Nevis,KNA,80.7102,percent of population,2019.0
2,Economics,Volume of exports,E1_Income support,Saint Kitts and Nevis,KNA,-2.116,percent change,2020.0
3,Health,Prevalence of COVID-19,E1_Income support,Saint Kitts and Nevis,KNA,30.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Demographics,Secure Internet servers ,E1_Income support,Saint Kitts and Nevis,KNA,5469.962524132187,per 1 million people,2019.0
6,Governance,Total freedom in the world score ,E1_Income support,Saint Kitts and Nevis,KNA,89.0,score,2021.0
8,Health,Summary exposure value tobacco,E1_Income support,Saint Kitts and Nevis,KNA,12.77831,Rate (risk-weighted prevalence),2019.0
10,Environment,CO2 emissions (kt),E1_Income support,Saint Kitts and Nevis,KNA,238.355,kt,2016.0
13,Health,Prevalence of Depressive disorders,E1_Income support,Saint Kitts and Nevis,KNA,0.046641,percent,2019.0
17,Health,Prevalence of obesity,E1_Income support,Saint Kitts and Nevis,KNA,22.9,percent,2016.0
18,Demographics,Fixed broadband subscriptions,E1_Income support,Saint Kitts and Nevis,KNA,16.6452,per 100 people,2019.0
19,Health,"Immunization, DPT (% of children ages 12-23 months)",E1_Income support,Saint Kitts and Nevis,KNA,96.0,percent,2019.0
20,Governance,Human Development Index,E1_Income support,Saint Kitts and Nevis,KNA,0.779,index,2019.0
21,Governance,Rule of law estimate ,E1_Income support,Saint Kitts and Nevis,KNA,0.4797953,score,2019.0
22,Demographics,Fixed telephone subscriptions,E1_Income support,Saint Kitts and Nevis,KNA,17293.0,number,2019.0
27,Health,Prevalence of anxiety disorders,E1_Income support,Saint Kitts and Nevis,KNA,0.048963,percent,2019.0
29,Demographics,Urban population (% of total population),E1_Income support,Saint Kitts and Nevis,KNA,30.799,total,2019.0
31,Health,Prevalence of Hypertensive heart disease,E1_Income support,Saint Kitts and Nevis,KNA,0.002082,percent,2019.0
32,Health,"Incidence of tuberculosis (per 100,000 people)",E1_Income support,Saint Kitts and Nevis,KNA,1.5,Cases,2019.0
35,Health,Prevalence of chronic kidney disease,E1_Income support,Saint Kitts and Nevis,KNA,0.114156,percent,2019.0
36,Governance,Government effectiveness estimate,E1_Income support,Saint Kitts and Nevis,KNA,0.5425926,score,2019.0
39,Governance,Aggregate score for the Civil Liberties category,E1_Income support,Saint Kitts and Nevis,KNA,54.0,score,2021.0
41,Environment,Renewable energy consumption ,E1_Income support,Saint Kitts and Nevis,KNA,1.64219119447618,percent of total final energy consumption,2015.0
46,Environment,CO2 emissions (metric tons per capita),E1_Income support,Saint Kitts and Nevis,KNA,4.616688,metric tons per capita,2016.0
47,Health,Mortality due to COVID-19,E1_Income support,Saint Kitts and Nevis,KNA,0.0,"Number (cumulative total by Dec 26,2020)",2020.0
50,Health,Prevalence of total cancers,E1_Income support,Saint Kitts and Nevis,KNA,0.019597,percent,2019.0
51,Economics,Volume of imports,E1_Income support,Saint Kitts and Nevis,KNA,4.971,percent change,2020.0
52,Environment,Access to electricity ,E1_Income support,Saint Kitts and Nevis,KNA,100.0,percent of population,2018.0
56,Health,"Physicians (per 1,000 people)",E1_Income support,Saint Kitts and Nevis,KNA,2.6758,Ones,2015.0
61,Health,Prevalence of Diabetes,E1_Income support,Saint Kitts and Nevis,KNA,0.105164,percent,2019.0
62,Social issues ,Progression to secondary school (%),E1_Income support,Saint Kitts and Nevis,KNA,99.3793,proportion,2015.0
66,Governance,Control of corruption estimate,E1_Income support,Saint Kitts and Nevis,KNA,0.3850662,score,2019.0
68,Health,"Nurses and midwives (per 1,000 people)",E1_Income support,Saint Kitts and Nevis,KNA,4.2188,Ones,2015.0
70,Governance,Aggregate score for the Political Rights category,E1_Income support,Saint Kitts and Nevis,KNA,35.0,score,2021.0
72,Health,Prevalence of down syndrome,E1_Income support,Saint Kitts and Nevis,KNA,0.000292,percent,2019.0
73,Governance,Regulatory quality estimate,E1_Income support,Saint Kitts and Nevis,KNA,0.5020854,score,2019.0
75,Governance,Political stability and absence of violence/terrorism estimate,E1_Income support,Saint Kitts and Nevis,KNA,0.7282763,score,2019.0
78,Demographics,Mobile cellular subscriptions,E1_Income support,Saint Kitts and Nevis,KNA,147.714,per 100 people,2019.0
79,Demographics,"Population, total",E1_Income support,Saint Kitts and Nevis,KNA,52834.0,total,2019.0
81,Health,Prevalence of Respiratory infections and tuberculosis,E1_Income support,Saint Kitts and Nevis,KNA,0.240524,percent,2019.0
82,Health,"Immunization, measles (% of children ages 12-23 months)",E1_Income support,Saint Kitts and Nevis,KNA,97.0,percent,2019.0
85,Governance,Voice and accountability estimate,E1_Income support,Saint Kitts and Nevis,KNA,0.8445547,score,2019.0
91,Social issues ,Proportion of seats held by women in national parliaments (%),E1_Income support,Saint Kitts and Nevis,KNA,20.0,proportion,2020.0
94,Economics,"Central government debt, total",E1_Income support,Saint Kitts and Nevis,KNA,59.90269645577497,percent of GDP,2014.0
103,Demographics,Rural population (% of total population),E1_Income support,Saint Kitts and Nevis,KNA,69.201,proportion,2019.0
106,Demographics,Refugee population by country or territory of asylum,E1_Income support,Saint Kitts and Nevis,KNA,5.0,proportion,2019.0
111,Social issues ,"Primary completion rate, total (% of relevant age group)",E1_Income support,Saint Kitts and Nevis,KNA,98.0848236083984,proportion,2016.0
112,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),E1_Income support,Saint Kitts and Nevis,KNA,2.5,percent,2018.0
