ISO,Policy,score,rank
SLB,H2_Testing policy,0.0863790950764149,1
SLB,C2_Workplace closing,0.0782658397658023,2
SLB,C5_Close public transport,0.071066431941922,3
SLB,H6_Facial Coverings,0.0704813197282469,4
SLB,C8_International travel controls,0.0623428598983064,5
SLB,C1_School closing,0.0610943176410497,6
SLB,H1_Public information campaigns,0.0601835286565741,7
SLB,H7_Vaccination policy,0.0555146866351849,8
SLB,H3_Contact tracing,0.0460633488944367,9
SLB,E2_Debt/contract relief,0.0415868760365869,10
SLB,E1_Income support,0.0410261339928184,11
SLB,C7_Restrictions on internal movement,0.0372220712096705,12
SLB,C6_Stay at home requirements,0.0354968269635468,13
SLB,C4_Restrictions on gatherings,0.031306178674211,14
SLB,C3_Cancel public events,0.0297940450787805,15
