ISO,Policy,score,rank
CHN,H2_Testing policy,0.1267483204933345,1
CHN,C6_Stay at home requirements,0.1178327567370091,2
CHN,H7_Vaccination policy,0.096116535993133,3
CHN,E1_Income support,0.087717491096691,4
CHN,H6_Facial Coverings,0.0808653514904696,5
CHN,C8_International travel controls,0.0799730745889503,6
CHN,C4_Restrictions on gatherings,0.0707303730193712,7
CHN,E2_Debt/contract relief,0.0522673847821652,8
CHN,C2_Workplace closing,0.0285973225148473,9
CHN,C1_School closing,0.0244469814179498,10
CHN,C5_Close public transport,0.0175089080367863,11
CHN,C7_Restrictions on internal movement,0.0072866587108097,12
CHN,H1_Public information campaigns,0.0041755252046264,13
CHN,H3_Contact tracing,0.0029648500847813,14
CHN,C3_Cancel public events,0.0,15
