ISO,Policy,score,rank
TCD,H2_Testing policy,0.1159275540966855,1
TCD,H6_Facial Coverings,0.1106014012771842,2
TCD,C8_International travel controls,0.0977440038960619,3
TCD,C6_Stay at home requirements,0.0805611396919787,4
TCD,C1_School closing,0.0787975855662134,5
TCD,C3_Cancel public events,0.0629361467380336,6
TCD,E2_Debt/contract relief,0.0621403231947975,7
TCD,C2_Workplace closing,0.0601680451927033,8
TCD,C7_Restrictions on internal movement,0.0419665866670723,9
TCD,C4_Restrictions on gatherings,0.0395909245551048,10
TCD,H3_Contact tracing,0.0392430180312349,11
TCD,E1_Income support,0.0326189250604079,12
TCD,H1_Public information campaigns,0.03047792380088,13
TCD,C5_Close public transport,0.0177134339069318,14
TCD,H7_Vaccination policy,0.0,15
