ISO,Policy,score,rank
LIE,H2_Testing policy,0.0746383510200581,1
LIE,C4_Restrictions on gatherings,0.0718790969533321,2
LIE,C8_International travel controls,0.0711883517218451,3
LIE,H6_Facial Coverings,0.0677816305341099,4
LIE,C6_Stay at home requirements,0.0667086674999801,5
LIE,E2_Debt/contract relief,0.0639514740329616,6
LIE,C2_Workplace closing,0.0629450057465939,7
LIE,C5_Close public transport,0.059341037024554,8
LIE,H7_Vaccination policy,0.0531420575111888,9
LIE,C3_Cancel public events,0.0497193036967388,10
LIE,H3_Contact tracing,0.0490031721012977,11
LIE,C1_School closing,0.0380448073866899,12
LIE,H1_Public information campaigns,0.0357557685893681,13
LIE,E1_Income support,0.0336065809526,14
LIE,C7_Restrictions on internal movement,0.0288038219834085,15
