ISO,Policy,score,rank
SLV,H6_Facial Coverings,0.0975871014431815,1
SLV,C8_International travel controls,0.0918025013159348,2
SLV,C4_Restrictions on gatherings,0.0827849156209912,3
SLV,C1_School closing,0.0784681304203491,4
SLV,H3_Contact tracing,0.0749941884713513,5
SLV,E2_Debt/contract relief,0.064811115553648,6
SLV,C5_Close public transport,0.06430089162454,7
SLV,C6_Stay at home requirements,0.0622964080676263,8
SLV,H7_Vaccination policy,0.0583805859187509,9
SLV,C2_Workplace closing,0.0473264689959209,10
SLV,H2_Testing policy,0.0344886738398894,11
SLV,E1_Income support,0.028857136209706,12
SLV,H1_Public information campaigns,0.0258499890766143,13
SLV,C7_Restrictions on internal movement,0.017475839956565,14
SLV,C3_Cancel public events,0.0,15
