ISO,Policy,score,rank
ZAF,H7_Vaccination policy,0.1046993178903879,1
ZAF,E2_Debt/contract relief,0.0972955240613254,2
ZAF,C2_Workplace closing,0.0827440356282667,3
ZAF,C4_Restrictions on gatherings,0.0762439904995554,4
ZAF,C5_Close public transport,0.0691197504691794,5
ZAF,C1_School closing,0.0667986839235931,6
ZAF,C6_Stay at home requirements,0.0667209710014571,7
ZAF,C7_Restrictions on internal movement,0.0520089974582042,8
ZAF,C3_Cancel public events,0.046451442967658,9
ZAF,E1_Income support,0.0458172966491938,10
ZAF,H2_Testing policy,0.043753513300605,11
ZAF,C8_International travel controls,0.0396738049392616,12
ZAF,H6_Facial Coverings,0.0394666420796572,13
ZAF,H3_Contact tracing,0.0272851722668306,14
ZAF,H1_Public information campaigns,0.0270875758591481,15
