ISO,Policy,score,rank
VNM,C8_International travel controls,0.0878326610367867,1
VNM,C2_Workplace closing,0.0849156848101896,2
VNM,H7_Vaccination policy,0.0798589502551065,3
VNM,E2_Debt/contract relief,0.0770028347715264,4
VNM,H3_Contact tracing,0.0730718653744888,5
VNM,H6_Facial Coverings,0.0664475219883971,6
VNM,C5_Close public transport,0.0636724342920789,7
VNM,H2_Testing policy,0.0565522341957556,8
VNM,C6_Stay at home requirements,0.0558861045626163,9
VNM,C1_School closing,0.0515629703844938,10
VNM,C3_Cancel public events,0.0513766844157301,11
VNM,C4_Restrictions on gatherings,0.0487563007490174,12
VNM,C7_Restrictions on internal movement,0.0378983301040985,13
VNM,H1_Public information campaigns,0.0154132940097022,14
VNM,E1_Income support,0.015300609143454,15
