ISO,Policy,score,rank
UZB,C1_School closing,0.0922028132581274,1
UZB,C4_Restrictions on gatherings,0.0783079546378656,2
UZB,C2_Workplace closing,0.0722003976263618,3
UZB,C8_International travel controls,0.0690020472229356,4
UZB,H6_Facial Coverings,0.0653498345738098,5
UZB,H7_Vaccination policy,0.0630966097188159,6
UZB,C5_Close public transport,0.0623757345404037,7
UZB,C7_Restrictions on internal movement,0.0585587969408169,8
UZB,E1_Income support,0.0509805396824431,9
UZB,C3_Cancel public events,0.0484517704132445,10
UZB,H2_Testing policy,0.0469163171075319,11
UZB,E2_Debt/contract relief,0.0358918564010355,12
UZB,H3_Contact tracing,0.0336517710986295,13
UZB,C6_Stay at home requirements,0.0231873114933036,14
UZB,H1_Public information campaigns,0.0,15
