ISO,Policy,score,rank
CAN,C5_Close public transport,0.113323640341285,1
CAN,H7_Vaccination policy,0.1025639217830845,2
CAN,H6_Facial Coverings,0.0824947821806798,3
CAN,C2_Workplace closing,0.0679412687442361,4
CAN,H3_Contact tracing,0.0674051545837977,5
CAN,C1_School closing,0.0496731206415034,6
CAN,C6_Stay at home requirements,0.0417510734445793,7
CAN,C4_Restrictions on gatherings,0.0414531066653098,8
CAN,E2_Debt/contract relief,0.0412246866130291,9
CAN,C7_Restrictions on internal movement,0.0401522557179212,10
CAN,H2_Testing policy,0.0374868999851096,11
CAN,E1_Income support,0.0197620165250831,12
CAN,H1_Public information campaigns,0.0156002222483653,13
CAN,C8_International travel controls,0.0052553660058336,14
CAN,C3_Cancel public events,0.0,15
