ISO,Policy,score,rank
DOM,H7_Vaccination policy,0.102914178237893,1
DOM,C7_Restrictions on internal movement,0.09548408472291774,2
DOM,C8_International travel controls,0.07234120546640381,3
DOM,C6_Stay at home requirements,0.06318497560327535,4
DOM,H6_Facial Coverings,0.06170197519366951,5
DOM,C4_Restrictions on gatherings,0.059553982998545474,6
DOM,C2_Workplace closing,0.05917848816460335,7
DOM,E1_Income support,0.05730589352034555,8
DOM,C1_School closing,0.04963342835041831,9
DOM,H2_Testing policy,0.04311900984103356,10
DOM,H3_Contact tracing,0.034667520950869266,11
DOM,C3_Cancel public events,0.029996693618201807,12
DOM,H1_Public information campaigns,0.02333270850255793,13
DOM,E2_Debt/contract relief,0.012597196536942324,14
DOM,C5_Close public transport,0.0,15
