ISO,Policy,score,rank
BEL,H7_Vaccination policy,0.0838132408101577,1
BEL,E2_Debt/contract relief,0.076278044543375,2
BEL,H6_Facial Coverings,0.0759506669606437,3
BEL,C3_Cancel public events,0.0709562013213041,4
BEL,C8_International travel controls,0.0661258265959893,5
BEL,C1_School closing,0.059232635071386,6
BEL,C6_Stay at home requirements,0.0588215232878292,7
BEL,E1_Income support,0.0530900926064696,8
BEL,C2_Workplace closing,0.0530721865588127,9
BEL,H2_Testing policy,0.0527945883404536,10
BEL,C4_Restrictions on gatherings,0.0492921858018649,11
BEL,H3_Contact tracing,0.0488402590679461,12
BEL,C5_Close public transport,0.0480456455800351,13
BEL,C7_Restrictions on internal movement,0.0464692567943219,14
BEL,H1_Public information campaigns,0.028525654277061,15
