ISO,Policy,score,rank
BLZ,H2_Testing policy,0.08544590367887035,1
BLZ,C6_Stay at home requirements,0.08266994943127637,2
BLZ,C5_Close public transport,0.07621105257689256,3
BLZ,C8_International travel controls,0.07184174392978404,4
BLZ,H7_Vaccination policy,0.06498313703129358,5
BLZ,C3_Cancel public events,0.0644058501451344,6
BLZ,E2_Debt/contract relief,0.05778448278424798,7
BLZ,C2_Workplace closing,0.05390984528679645,8
BLZ,C4_Restrictions on gatherings,0.0536128131722012,9
BLZ,H3_Contact tracing,0.047873851995515866,10
BLZ,C7_Restrictions on internal movement,0.046557262212414935,11
BLZ,C1_School closing,0.045875662542925084,12
BLZ,H1_Public information campaigns,0.034801389437135816,13
BLZ,H6_Facial Coverings,0.02238511578045069,14
BLZ,E1_Income support,0.0,15
