ISO,Policy,score,rank
HKG,C7_Restrictions on internal movement,0.1079630760581227,1
HKG,H6_Facial Coverings,0.0951692082718878,2
HKG,H7_Vaccination policy,0.0758469649775974,3
HKG,C4_Restrictions on gatherings,0.0719872680908373,4
HKG,C8_International travel controls,0.0665096890052963,5
HKG,C6_Stay at home requirements,0.0658707454218784,6
HKG,H2_Testing policy,0.062931984162096,7
HKG,C5_Close public transport,0.0434243890818987,8
HKG,C2_Workplace closing,0.0426679193193414,9
HKG,C1_School closing,0.0394307821672964,10
HKG,C3_Cancel public events,0.0386815681464636,11
HKG,E1_Income support,0.0361628148060461,12
HKG,E2_Debt/contract relief,0.0260081319668787,13
HKG,H1_Public information campaigns,0.0232406661606352,14
HKG,H3_Contact tracing,0.0,15
