ISO,Policy,score,rank
LKA,H7_Vaccination policy,0.0988389688149347,1
LKA,C8_International travel controls,0.0791853957052798,2
LKA,H2_Testing policy,0.0711286335273548,3
LKA,C7_Restrictions on internal movement,0.0666514484451715,4
LKA,C1_School closing,0.0651921544633073,5
LKA,C4_Restrictions on gatherings,0.0644230563577467,6
LKA,C5_Close public transport,0.0618175327984982,7
LKA,C3_Cancel public events,0.0581969325722857,8
LKA,H6_Facial Coverings,0.0563980550517945,9
LKA,E2_Debt/contract relief,0.0461105509030505,10
LKA,C2_Workplace closing,0.038437609557214,11
LKA,H1_Public information campaigns,0.0371464863114209,12
LKA,H3_Contact tracing,0.023480132712471,13
LKA,E1_Income support,0.0023558687777873,14
LKA,C6_Stay at home requirements,0.0,15
