ISO,Policy,score,rank
CIV,H7_Vaccination policy,0.1078203790711794,1
CIV,E2_Debt/contract relief,0.0893292959714119,2
CIV,E1_Income support,0.081428231725505,3
CIV,C1_School closing,0.0763459589167855,4
CIV,C8_International travel controls,0.0712468328954951,5
CIV,H6_Facial Coverings,0.0688792299440033,6
CIV,C4_Restrictions on gatherings,0.0677029220599912,7
CIV,H3_Contact tracing,0.0665443343032442,8
CIV,C3_Cancel public events,0.0646844350351831,9
CIV,C7_Restrictions on internal movement,0.0508856587159073,10
CIV,H1_Public information campaigns,0.0424771174342729,11
CIV,H2_Testing policy,0.0409177176283307,12
CIV,C5_Close public transport,0.0265425619999032,13
CIV,C6_Stay at home requirements,0.0242665170778584,14
CIV,C2_Workplace closing,0.0129782666927828,15
