ISO,Policy,score,rank
SYC,H7_Vaccination policy,0.1043810294526942,1
SYC,C8_International travel controls,0.0995816632689658,2
SYC,C1_School closing,0.0852008982425715,3
SYC,C5_Close public transport,0.0693328661658649,4
SYC,C2_Workplace closing,0.0678084415769014,5
SYC,H6_Facial Coverings,0.0621143780349049,6
SYC,H2_Testing policy,0.0619880333110582,7
SYC,C3_Cancel public events,0.0529314119058966,8
SYC,C6_Stay at home requirements,0.0523303227123699,9
SYC,C7_Restrictions on internal movement,0.0399289966218165,10
SYC,E1_Income support,0.0397156700388084,11
SYC,C4_Restrictions on gatherings,0.0380857761798349,12
SYC,E2_Debt/contract relief,0.020361065757385,13
SYC,H1_Public information campaigns,0.0099908398553405,14
SYC,H3_Contact tracing,0.0048871323177819,15
