ISO,Policy,score,rank
SEN,H7_Vaccination policy,0.0735939533827582,1
SEN,H6_Facial Coverings,0.0679718891525004,2
SEN,C4_Restrictions on gatherings,0.0650181498742591,3
SEN,C7_Restrictions on internal movement,0.0631637387931325,4
SEN,H2_Testing policy,0.0625194875479745,5
SEN,C1_School closing,0.0585978164993888,6
SEN,H3_Contact tracing,0.0580369444275348,7
SEN,C3_Cancel public events,0.0579488716403422,8
SEN,C2_Workplace closing,0.0575136172577026,9
SEN,C8_International travel controls,0.0574760841370753,10
SEN,E2_Debt/contract relief,0.0462975774167537,11
SEN,C6_Stay at home requirements,0.044770423832207,12
SEN,E1_Income support,0.0433920109775325,13
SEN,H1_Public information campaigns,0.0379089185123447,14
SEN,C5_Close public transport,0.0,15
