ISO,Policy,score,rank
BIH,H7_Vaccination policy,0.0824826487429887,1
BIH,C8_International travel controls,0.079038634043213,2
BIH,C6_Stay at home requirements,0.0719509251482789,3
BIH,E2_Debt/contract relief,0.0703874919600352,4
BIH,C4_Restrictions on gatherings,0.0663039145908049,5
BIH,C1_School closing,0.0658112070585362,6
BIH,E1_Income support,0.0601786564384379,7
BIH,H6_Facial Coverings,0.0587786294912197,8
BIH,C2_Workplace closing,0.0579011757426695,9
BIH,C7_Restrictions on internal movement,0.0556245059075563,10
BIH,C5_Close public transport,0.0510154023447348,11
BIH,C3_Cancel public events,0.0328159296442242,12
BIH,H1_Public information campaigns,0.0230632277700173,13
BIH,H2_Testing policy,0.0161088468163101,14
BIH,H3_Contact tracing,0.0139696319882295,15
