ISO,Policy,score,rank
PNG,H7_Vaccination policy,0.1185508032599358,1
PNG,C2_Workplace closing,0.1098164483891154,2
PNG,C8_International travel controls,0.0747242383291537,3
PNG,C1_School closing,0.0687145662711028,4
PNG,C4_Restrictions on gatherings,0.067541319992772,5
PNG,C6_Stay at home requirements,0.0644053080172161,6
PNG,C7_Restrictions on internal movement,0.057280714707302,7
PNG,H3_Contact tracing,0.0572548619539708,8
PNG,H6_Facial Coverings,0.0477708157014609,9
PNG,E2_Debt/contract relief,0.0463725425742816,10
PNG,C5_Close public transport,0.0380598587469216,11
PNG,E1_Income support,0.0371031733769186,12
PNG,H2_Testing policy,0.0366822161250588,13
PNG,H1_Public information campaigns,0.0292096462744975,14
PNG,C3_Cancel public events,0.0,15
