rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,United Arab Emirates,ARE,99.15,percent of population,2019.0
2,Governance,Corruption Perceptions Index,C5_Close public transport,United Arab Emirates,ARE,71.0,score,2020.0
3,Health,Prevalence of COVID-19,C5_Close public transport,United Arab Emirates,ARE,191150.0,"Number (cumulative total by Dec 26,2020)",2020.0
4,Demographics,Secure Internet servers ,C5_Close public transport,United Arab Emirates,ARE,1912.076613251954,per 1 million people,2019.0
6,Health,Mortality due to COVID-19,C5_Close public transport,United Arab Emirates,ARE,630.0,"Number (cumulative total by Dec 26,2020)",2020.0
7,Social issues ,Net migration,C5_Close public transport,United Arab Emirates,ARE,200000.0,net total / data are 5 year estimates,2019.0
8,Governance,Aggregate score for the Political Rights category,C5_Close public transport,United Arab Emirates,ARE,5.0,score,2021.0
9,Social issues ,Life Ladder ,C5_Close public transport,United Arab Emirates,ARE,6.560500144958496,score,2021.0
10,Health,Prevalence of anxiety disorders,C5_Close public transport,United Arab Emirates,ARE,0.046418,percent,2019.0
11,Demographics,Fixed broadband subscriptions,C5_Close public transport,United Arab Emirates,ARE,31.1749,per 100 people,2019.0
12,Social issues ,Gini index (World Bank estimate),C5_Close public transport,United Arab Emirates,ARE,32.5,index ,2014.0
13,Health,Summary exposure value tobacco,C5_Close public transport,United Arab Emirates,ARE,19.57771,Rate (risk-weighted prevalence),2019.0
14,Health,Prevalence of Diabetes,C5_Close public transport,United Arab Emirates,ARE,0.086426,percent,2019.0
15,Governance,Aggregate score for the Civil Liberties category,C5_Close public transport,United Arab Emirates,ARE,12.0,score,2021.0
16,Health,"Physicians (per 1,000 people)",C5_Close public transport,United Arab Emirates,ARE,2.5278,Ones,2018.0
17,Environment,CO2 emissions (kt),C5_Close public transport,United Arab Emirates,ARE,206323.8,kt,2016.0
18,Environment,Electricity production from coal sources ,C5_Close public transport,United Arab Emirates,ARE,0.0,percent of total,2015.0
19,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,United Arab Emirates,ARE,0.347354,percent,2019.0
20,Environment,Renewable energy consumption ,C5_Close public transport,United Arab Emirates,ARE,0.137108046073838,percent of total final energy consumption,2015.0
21,Environment,"Energy imports, net ",C5_Close public transport,United Arab Emirates,ARE,-183.8439704346423,percent of energy use,2014.0
22,Health,"Incidence of tuberculosis (per 100,000 people)",C5_Close public transport,United Arab Emirates,ARE,1.0,Cases,2019.0
26,Environment,"PM2.5 air pollution, mean annual exposure",C5_Close public transport,United Arab Emirates,ARE,40.91751,micrograms per cubic meter,2017.0
27,Health,"Nurses and midwives (per 1,000 people)",C5_Close public transport,United Arab Emirates,ARE,5.7271,Ones,2018.0
28,Environment,Electric power consumption ,C5_Close public transport,United Arab Emirates,ARE,11088.35028637941,kWh per capita,2014.0
29,Demographics,Mobile cellular subscriptions,C5_Close public transport,United Arab Emirates,ARE,200.632,per 100 people,2019.0
30,Health,Prevalence of chronic kidney disease,C5_Close public transport,United Arab Emirates,ARE,0.078659,percent,2019.0
31,Economics,Employment in services (% of total employment) (modeled ILO estimate),C5_Close public transport,United Arab Emirates,ARE,64.4400024,Percentage of total employment,2020.0
32,Environment,Electricity production from oil sources,C5_Close public transport,United Arab Emirates,ARE,1.242089725672471,percent of total,2015.0
33,Social issues ,Proportion of women in managerial positions (%),C5_Close public transport,United Arab Emirates,ARE,15.78,percent,2018.0
34,Economics,Volume of imports,C5_Close public transport,United Arab Emirates,ARE,2.097,percent change,2020.0
35,Health,Prevalence of total cancers,C5_Close public transport,United Arab Emirates,ARE,0.005752,percent,2019.0
36,Governance,Rule of law estimate ,C5_Close public transport,United Arab Emirates,ARE,0.8402188,score,2019.0
37,Health,Prevalence of down syndrome,C5_Close public transport,United Arab Emirates,ARE,0.000277,percent,2019.0
39,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,United Arab Emirates,ARE,0.7034943,score,2019.0
41,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,United Arab Emirates,ARE,0.002051,percent,2019.0
42,Health,Prevalence of Depressive disorders,C5_Close public transport,United Arab Emirates,ARE,0.046316,percent,2019.0
43,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C5_Close public transport,United Arab Emirates,ARE,2.44700003,percent of total labor force,2020.0
45,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C5_Close public transport,United Arab Emirates,ARE,100.0,percent of total,2017.0
46,Environment,Energy use (kg of oil equivalent per capita),C5_Close public transport,United Arab Emirates,ARE,7648.399883874575,kg of oil equivalent per capita,2014.0
47,Governance,Serious assault (rate),C5_Close public transport,United Arab Emirates,ARE,2.17,rate,2018.0
48,Governance,Personal Freedom Score ,C5_Close public transport,United Arab Emirates,ARE,5.28,score,2018.0
50,Governance,Regulatory quality estimate,C5_Close public transport,United Arab Emirates,ARE,0.9793252,score,2019.0
51,Health,Prevalence of obesity,C5_Close public transport,United Arab Emirates,ARE,31.7,percent,2016.0
52,Governance,Government effectiveness estimate,C5_Close public transport,United Arab Emirates,ARE,1.377221,score,2019.0
53,Governance,Voice and accountability estimate,C5_Close public transport,United Arab Emirates,ARE,-1.122036,score,2019.0
54,Governance,Human Freedom Score ,C5_Close public transport,United Arab Emirates,ARE,6.17,score,2018.0
55,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,United Arab Emirates,ARE,99.0,percent,2019.0
56,Social issues ,Press freedom score,C5_Close public transport,United Arab Emirates,ARE,42.69,score,2020.0
