rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Bahamas,BHS,85.0,percent of population,2019.0
2,Demographics,Fixed telephone subscriptions,C5_Close public transport,Bahamas,BHS,91129.0,number,2019.0
3,Health,Prevalence of COVID-19,C5_Close public transport,Bahamas,BHS,7733.0,"Number (cumulative total by Dec 26,2020)",2020.0
4,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Bahamas,BHS,0.266667,percent,2019.0
6,Governance,Rule of law estimate ,C5_Close public transport,Bahamas,BHS,0.0765319,score,2019.0
7,Economics,Employment in services (% of total employment) (modeled ILO estimate),C5_Close public transport,Bahamas,BHS,83.8909988,Percentage of total employment,2020.0
9,Demographics,Fixed broadband subscriptions,C5_Close public transport,Bahamas,BHS,21.1293,per 100 people,2019.0
10,Governance,Control of corruption estimate,C5_Close public transport,Bahamas,BHS,1.184628,score,2019.0
11,Governance,Voice and accountability estimate,C5_Close public transport,Bahamas,BHS,0.9342639,score,2019.0
12,Governance,Economic Freedom Score,C5_Close public transport,Bahamas,BHS,7.62,score,2018.0
13,Environment,CO2 emissions (metric tons per capita),C5_Close public transport,Bahamas,BHS,4.725278,metric tons per capita,2016.0
14,Governance,Corruption Perceptions Index,C5_Close public transport,Bahamas,BHS,63.0,score,2020.0
17,Social issues ,Proportion of seats held by women in national parliaments (%),C5_Close public transport,Bahamas,BHS,12.82051282,proportion,2020.0
18,Social issues ,Net migration,C5_Close public transport,Bahamas,BHS,4999.0,net total / data are 5 year estimates,2019.0
19,Health,"Immunization, measles (% of children ages 12-23 months)",C5_Close public transport,Bahamas,BHS,85.0,percent,2019.0
20,Health,Prevalence of obesity,C5_Close public transport,Bahamas,BHS,31.6,percent,2016.0
22,Economics,Volume of imports,C5_Close public transport,Bahamas,BHS,-2.25,percent change,2020.0
24,Health,Prevalence of down syndrome,C5_Close public transport,Bahamas,BHS,0.000294,percent,2019.0
27,Health,"Incidence of tuberculosis (per 100,000 people)",C5_Close public transport,Bahamas,BHS,15.0,Cases,2019.0
28,Social issues ,"Intentional homicides (per 100,000 people)",C5_Close public transport,Bahamas,BHS,31.958171469,"proportion, pero 100,000 people",2017.0
29,Health,"Physicians (per 1,000 people)",C5_Close public transport,Bahamas,BHS,2.0068,Ones,2017.0
30,Health,Prevalence of anxiety disorders,C5_Close public transport,Bahamas,BHS,0.048978,percent,2019.0
31,Governance,Aggregate score for the Civil Liberties category,C5_Close public transport,Bahamas,BHS,53.0,score,2021.0
33,Demographics,Secure Internet servers ,C5_Close public transport,Bahamas,BHS,1586.72287807909,per 1 million people,2019.0
34,Health,Mortality due to COVID-19,C5_Close public transport,Bahamas,BHS,164.0,"Number (cumulative total by Dec 26,2020)",2020.0
35,Economics,Volume of exports,C5_Close public transport,Bahamas,BHS,3.436,percent change,2020.0
39,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C5_Close public transport,Bahamas,BHS,74.4759979,Percentage of total population,2020.0
41,Health,Prevalence of total cancers,C5_Close public transport,Bahamas,BHS,0.014879,percent,2019.0
43,Health,Prevalence of chronic kidney disease,C5_Close public transport,Bahamas,BHS,0.098232,percent,2019.0
45,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,Bahamas,BHS,0.8294795,score,2019.0
46,Environment,CO2 emissions (kt),C5_Close public transport,Bahamas,BHS,1785.829,kt,2016.0
48,Governance,Personal Freedom Score ,C5_Close public transport,Bahamas,BHS,7.82,score,2018.0
49,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Bahamas,BHS,86.0,percent,2019.0
50,Environment,Access to electricity ,C5_Close public transport,Bahamas,BHS,100.0,percent of population,2018.0
52,Demographics,Age dependency ratio (% of working-age population),C5_Close public transport,Bahamas,BHS,41.96278544221902,proportion,2019.0
53,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C5_Close public transport,Bahamas,BHS,99.9999999918088,percent of total,2017.0
