rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,E2_Debt/contract relief,Tajikistan,TJK,21.96,percent of population,2019.0
2,Demographics,Fixed telephone subscriptions,E2_Debt/contract relief,Tajikistan,TJK,479000.0,number,2019.0
3,Health,Prevalence of Respiratory infections and tuberculosis,E2_Debt/contract relief,Tajikistan,TJK,0.292141,percent,2019.0
4,Health,Prevalence of COVID-19,E2_Debt/contract relief,Tajikistan,TJK,13130.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Governance,Rule of law estimate ,E2_Debt/contract relief,Tajikistan,TJK,-1.227941,score,2019.0
6,Health,"Physicians (per 1,000 people)",E2_Debt/contract relief,Tajikistan,TJK,2.1026,Ones,2014.0
7,Environment,Electricity production from oil sources,E2_Debt/contract relief,Tajikistan,TJK,0.0,percent of total,2015.0
8,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",E2_Debt/contract relief,Tajikistan,TJK,10.9890003,percent of total labor force,2020.0
9,Environment,Fossil fuel energy consumption,E2_Debt/contract relief,Tajikistan,TJK,45.98414,percent of total,2014.0
10,Governance,Human Freedom Score ,E2_Debt/contract relief,Tajikistan,TJK,5.77,score,2018.0
11,Governance,Voice and accountability estimate,E2_Debt/contract relief,Tajikistan,TJK,-1.829593,score,2019.0
12,Demographics,Fixed broadband subscriptions,E2_Debt/contract relief,Tajikistan,TJK,0.0675655,per 100 people,2019.0
13,Governance,Personal Freedom Score ,E2_Debt/contract relief,Tajikistan,TJK,5.49,score,2018.0
14,Governance,Economic Freedom Score,E2_Debt/contract relief,Tajikistan,TJK,6.05,score,2018.0
16,Environment,CO2 emissions (metric tons per capita),E2_Debt/contract relief,Tajikistan,TJK,0.612889,metric tons per capita,2016.0
17,Environment,Energy use (kg of oil equivalent per capita),E2_Debt/contract relief,Tajikistan,TJK,339.8521453178563,kg of oil equivalent per capita,2014.0
18,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",E2_Debt/contract relief,Tajikistan,TJK,3.5,percent,2020.0
19,Health,"Nurses and midwives (per 1,000 people)",E2_Debt/contract relief,Tajikistan,TJK,4.7534,Ones,2014.0
20,Environment,Electricity production from coal sources ,E2_Debt/contract relief,Tajikistan,TJK,1.526628598065493,percent of total,2015.0
21,Economics,Employment in services (% of total employment) (modeled ILO estimate),E2_Debt/contract relief,Tajikistan,TJK,39.855999,Percentage of total employment,2020.0
23,Environment,"PM2.5 air pollution, mean annual exposure",E2_Debt/contract relief,Tajikistan,TJK,46.15219,micrograms per cubic meter,2017.0
24,Health,Prevalence of total cancers,E2_Debt/contract relief,Tajikistan,TJK,0.002886,percent,2019.0
25,Social issues ,Net migration,E2_Debt/contract relief,Tajikistan,TJK,-99999.0,net total / data are 5 year estimates,2019.0
26,Social issues ,Press freedom score,E2_Debt/contract relief,Tajikistan,TJK,55.34,score,2020.0
27,Environment,Combustible renewables and waste,E2_Debt/contract relief,Tajikistan,TJK,0.0,percent of total energy,2014.0
29,Governance,Corruption Perceptions Index,E2_Debt/contract relief,Tajikistan,TJK,25.0,score,2020.0
30,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",E2_Debt/contract relief,Tajikistan,TJK,13665.0,international $ in PPP,2020.0
32,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",E2_Debt/contract relief,Tajikistan,TJK,15.3,percent,2020.0
33,Environment,"Electricity production from renewable sources, excluding hydroelectric",E2_Debt/contract relief,Tajikistan,TJK,0.0,kWh,2015.0
34,Health,Prevalence of anxiety disorders,E2_Debt/contract relief,Tajikistan,TJK,0.02429,percent,2019.0
35,Health,Prevalence of Diabetes,E2_Debt/contract relief,Tajikistan,TJK,0.042692,percent,2019.0
36,Health,"Incidence of tuberculosis (per 100,000 people)",E2_Debt/contract relief,Tajikistan,TJK,83.0,Cases,2019.0
37,Environment,"Adjusted net savings, including particulate emission damage",E2_Debt/contract relief,Tajikistan,TJK,14.368208876901,percent of GNI,2017.0
38,Demographics,Secure Internet servers ,E2_Debt/contract relief,Tajikistan,TJK,71.12956975300338,per 1 million people,2019.0
39,Governance,Fragile States Index Total ,E2_Debt/contract relief,Tajikistan,TJK,75.50515391672525,score,2020.0
40,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",E2_Debt/contract relief,Tajikistan,TJK,100.0,percent of total,2017.0
41,Demographics,Mobile cellular subscriptions,E2_Debt/contract relief,Tajikistan,TJK,111.528,per 100 people,2019.0
