rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C2_Workplace closing,Equatorial Guinea,GNQ,26.24,percent of population,2019.0
2,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C2_Workplace closing,Equatorial Guinea,GNQ,6.46999979,percent of total labor force,2020.0
3,Health,Prevalence of COVID-19,C2_Workplace closing,Equatorial Guinea,GNQ,5214.0,"Number (cumulative total by Dec 26,2020)",2020.0
4,Governance,Voice and accountability estimate,C2_Workplace closing,Equatorial Guinea,GNQ,-1.863563,score,2019.0
5,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C2_Workplace closing,Equatorial Guinea,GNQ,0.6,percent,2018.0
6,Economics,Employment in services (% of total employment) (modeled ILO estimate),C2_Workplace closing,Equatorial Guinea,GNQ,38.9399986,Percentage of total employment,2020.0
7,Environment,CO2 emissions (kt),C2_Workplace closing,Equatorial Guinea,GNQ,5654.514,kt,2016.0
8,Health,"Nurses and midwives (per 1,000 people)",C2_Workplace closing,Equatorial Guinea,GNQ,0.5024,Ones,2017.0
10,Governance,Government effectiveness estimate,C2_Workplace closing,Equatorial Guinea,GNQ,-1.342012,score,2019.0
11,Demographics,Fixed broadband subscriptions,C2_Workplace closing,Equatorial Guinea,GNQ,0.123761,per 100 people,2019.0
12,Economics,Volume of exports,C2_Workplace closing,Equatorial Guinea,GNQ,-8.977,percent change,2020.0
13,Governance,Aggregate score for the Civil Liberties category,C2_Workplace closing,Equatorial Guinea,GNQ,5.0,score,2021.0
14,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C2_Workplace closing,Equatorial Guinea,GNQ,19.7,percent,2020.0
15,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C2_Workplace closing,Equatorial Guinea,GNQ,100.0,percent of total,2017.0
16,Environment,CO2 emissions (metric tons per capita),C2_Workplace closing,Equatorial Guinea,GNQ,4.653235,metric tons per capita,2016.0
19,Health,Prevalence of total cancers,C2_Workplace closing,Equatorial Guinea,GNQ,0.002171,percent,2019.0
20,Social issues ,Net migration,C2_Workplace closing,Equatorial Guinea,GNQ,79998.0,net total / data are 5 year estimates,2019.0
21,Health,Summary exposure value tobacco,C2_Workplace closing,Equatorial Guinea,GNQ,13.12533,Rate (risk-weighted prevalence),2019.0
22,Governance,Total freedom in the world score ,C2_Workplace closing,Equatorial Guinea,GNQ,5.0,score,2021.0
25,Governance,Rule of law estimate ,C2_Workplace closing,Equatorial Guinea,GNQ,-1.422315,score,2019.0
26,Economics,Volume of imports,C2_Workplace closing,Equatorial Guinea,GNQ,-7.256,percent change,2020.0
28,Health,Prevalence of anxiety disorders,C2_Workplace closing,Equatorial Guinea,GNQ,0.036215,percent,2019.0
29,Health,Prevalence of Diabetes,C2_Workplace closing,Equatorial Guinea,GNQ,0.026587,percent,2019.0
32,Health,Prevalence of Depressive disorders,C2_Workplace closing,Equatorial Guinea,GNQ,0.046348,percent,2019.0
34,Health,"Immunization, DPT (% of children ages 12-23 months)",C2_Workplace closing,Equatorial Guinea,GNQ,53.0,percent,2019.0
36,Health,Mortality due to COVID-19,C2_Workplace closing,Equatorial Guinea,GNQ,85.0,"Number (cumulative total by Dec 26,2020)",2020.0
37,Health,Prevalence of chronic kidney disease,C2_Workplace closing,Equatorial Guinea,GNQ,0.036612,percent,2019.0
41,Health,"Incidence of tuberculosis (per 100,000 people)",C2_Workplace closing,Equatorial Guinea,GNQ,181.0,Cases,2019.0
43,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C2_Workplace closing,Equatorial Guinea,GNQ,9.3,percent,2020.0
44,Health,"Physicians (per 1,000 people)",C2_Workplace closing,Equatorial Guinea,GNQ,0.4017,Ones,2017.0
46,Health,Prevalence of obesity,C2_Workplace closing,Equatorial Guinea,GNQ,8.0,percent,2016.0
48,Social issues ,Press freedom score,C2_Workplace closing,Equatorial Guinea,GNQ,56.38,score,2020.0
51,Environment,Access to electricity ,C2_Workplace closing,Equatorial Guinea,GNQ,67.0325012207031,percent of population,2018.0
53,Demographics,Secure Internet servers ,C2_Workplace closing,Equatorial Guinea,GNQ,19.91171000290563,per 1 million people,2019.0
55,Governance,Fragile States Index Total ,C2_Workplace closing,Equatorial Guinea,GNQ,83.01620385538543,score,2020.0
58,Social issues ,Proportion of seats held by women in national parliaments (%),C2_Workplace closing,Equatorial Guinea,GNQ,21.0,proportion,2020.0
61,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Equatorial Guinea,GNQ,62.2849998,Percentage of total population,2020.0
63,Governance,Aggregate score for the Political Rights category,C2_Workplace closing,Equatorial Guinea,GNQ,0.0,score,2021.0
64,Demographics,Fixed telephone subscriptions,C2_Workplace closing,Equatorial Guinea,GNQ,10848.0,number,2019.0
65,Governance,Human Development Index,C2_Workplace closing,Equatorial Guinea,GNQ,0.592,index,2019.0
67,Health,"Immunization, measles (% of children ages 12-23 months)",C2_Workplace closing,Equatorial Guinea,GNQ,53.0,percent,2019.0
68,Health,Prevalence of Respiratory infections and tuberculosis,C2_Workplace closing,Equatorial Guinea,GNQ,0.284161,percent,2019.0
69,Governance,Political stability and absence of violence/terrorism estimate,C2_Workplace closing,Equatorial Guinea,GNQ,-0.1909256,score,2019.0
71,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Equatorial Guinea,GNQ,54.9630013,Percentage of females of the total population,2020.0
74,Governance,Control of corruption estimate,C2_Workplace closing,Equatorial Guinea,GNQ,-1.722886,score,2019.0
76,Governance,Regulatory quality estimate,C2_Workplace closing,Equatorial Guinea,GNQ,-1.520516,score,2019.0
77,Health,Prevalence of down syndrome,C2_Workplace closing,Equatorial Guinea,GNQ,0.000154,percent,2019.0
82,Health,Prevalence of Hypertensive heart disease,C2_Workplace closing,Equatorial Guinea,GNQ,0.000463,percent,2019.0
83,Demographics,Mobile cellular subscriptions,C2_Workplace closing,Equatorial Guinea,GNQ,45.1669,per 100 people,2019.0
87,Health,"Prevalence of HIV, total (% of population ages 15-49)",C2_Workplace closing,Equatorial Guinea,GNQ,7.2,percent,2019.0
92,Environment,"PM2.5 air pollution, mean annual exposure",C2_Workplace closing,Equatorial Guinea,GNQ,53.24062,micrograms per cubic meter,2017.0
97,Governance,Corruption Perceptions Index,C2_Workplace closing,Equatorial Guinea,GNQ,16.0,score,2020.0
110,Environment,Renewable energy consumption ,C2_Workplace closing,Equatorial Guinea,GNQ,7.82279977697172,percent of total final energy consumption,2015.0
