rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H3_Contact tracing,St. Vincent and the Grenadines,VCT,22.3943,percent of population,2019.0
2,Demographics,Fixed telephone subscriptions,H3_Contact tracing,St. Vincent and the Grenadines,VCT,12934.0,number,2019.0
3,Health,Prevalence of Respiratory infections and tuberculosis,H3_Contact tracing,St. Vincent and the Grenadines,VCT,0.289241,percent,2019.0
4,Health,Prevalence of COVID-19,H3_Contact tracing,St. Vincent and the Grenadines,VCT,100.0,"Number (cumulative total by Dec 26,2020)",2020.0
7,Health,Mortality due to COVID-19,H3_Contact tracing,St. Vincent and the Grenadines,VCT,0.0,"Number (cumulative total by Dec 26,2020)",2020.0
9,Governance,Rule of law estimate ,H3_Contact tracing,St. Vincent and the Grenadines,VCT,0.4463562,score,2019.0
10,Health,Prevalence of down syndrome,H3_Contact tracing,St. Vincent and the Grenadines,VCT,0.000291,percent,2019.0
12,Governance,Regulatory quality estimate,H3_Contact tracing,St. Vincent and the Grenadines,VCT,0.2122325,score,2019.0
13,Health,Prevalence of Diabetes,H3_Contact tracing,St. Vincent and the Grenadines,VCT,0.127345,percent,2019.0
15,Demographics,Fixed broadband subscriptions,H3_Contact tracing,St. Vincent and the Grenadines,VCT,19.5182,per 100 people,2019.0
16,Social issues ,Proportion of seats held by women in national parliaments (%),H3_Contact tracing,St. Vincent and the Grenadines,VCT,13.04347826,proportion,2020.0
18,Health,Prevalence of total cancers,H3_Contact tracing,St. Vincent and the Grenadines,VCT,0.013827,percent,2019.0
19,Governance,Serious assault (rate),H3_Contact tracing,St. Vincent and the Grenadines,VCT,750.0,rate,2016.0
20,Economics,Employment in services (% of total employment) (modeled ILO estimate),H3_Contact tracing,St. Vincent and the Grenadines,VCT,69.5429993,Percentage of total employment,2020.0
23,Environment,"PM2.5 air pollution, mean annual exposure",H3_Contact tracing,St. Vincent and the Grenadines,VCT,22.20052,micrograms per cubic meter,2017.0
24,Health,Prevalence of anxiety disorders,H3_Contact tracing,St. Vincent and the Grenadines,VCT,0.047257,percent,2019.0
25,Environment,Renewable energy consumption ,H3_Contact tracing,St. Vincent and the Grenadines,VCT,5.80743339677968,percent of total final energy consumption,2015.0
26,Governance,Corruption Perceptions Index,H3_Contact tracing,St. Vincent and the Grenadines,VCT,59.0,score,2020.0
28,Social issues ,Net migration,H3_Contact tracing,St. Vincent and the Grenadines,VCT,-1000.0,net total / data are 5 year estimates,2019.0
30,Governance,Total freedom in the world score ,H3_Contact tracing,St. Vincent and the Grenadines,VCT,91.0,score,2021.0
31,Demographics,Secure Internet servers ,H3_Contact tracing,St. Vincent and the Grenadines,VCT,90.4249066362839,per 1 million people,2019.0
33,Health,"Nurses and midwives (per 1,000 people)",H3_Contact tracing,St. Vincent and the Grenadines,VCT,7.0145,Ones,2018.0
34,Health,"Incidence of tuberculosis (per 100,000 people)",H3_Contact tracing,St. Vincent and the Grenadines,VCT,4.2,Cases,2019.0
35,Governance,Human Development Index,H3_Contact tracing,St. Vincent and the Grenadines,VCT,0.738,index,2019.0
37,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H3_Contact tracing,St. Vincent and the Grenadines,VCT,54.4490013,Percentage of females of the total population,2020.0
38,Economics,"Central government debt, total",H3_Contact tracing,St. Vincent and the Grenadines,VCT,68.74945924074856,percent of GDP,2014.0
40,Health,Prevalence of obesity,H3_Contact tracing,St. Vincent and the Grenadines,VCT,23.7,percent,2016.0
41,Environment,CO2 emissions (kt),H3_Contact tracing,St. Vincent and the Grenadines,VCT,220.02,kt,2016.0
