rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C3_Cancel public events,Haiti,HTI,32.4736,percent of population,2019.0
2,Demographics,Fixed telephone subscriptions,C3_Cancel public events,Haiti,HTI,5922.0,number,2019.0
3,Health,Prevalence of Respiratory infections and tuberculosis,C3_Cancel public events,Haiti,HTI,0.371009,percent,2019.0
4,Health,Prevalence of COVID-19,C3_Cancel public events,Haiti,HTI,9648.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Governance,Rule of law estimate ,C3_Cancel public events,Haiti,HTI,-0.9711014,score,2019.0
6,Health,"Incidence of tuberculosis (per 100,000 people)",C3_Cancel public events,Haiti,HTI,170.0,Cases,2019.0
7,Environment,Fossil fuel energy consumption,C3_Cancel public events,Haiti,HTI,22.01589,percent of total,2014.0
8,Health,Prevalence of anxiety disorders,C3_Cancel public events,Haiti,HTI,0.045431,percent,2019.0
9,Demographics,Fixed broadband subscriptions,C3_Cancel public events,Haiti,HTI,0.279596,per 100 people,2019.0
10,Governance,Economic Freedom Score,C3_Cancel public events,Haiti,HTI,6.58,score,2018.0
11,Environment,Renewable energy consumption ,C3_Cancel public events,Haiti,HTI,76.0722132337506,percent of total final energy consumption,2015.0
12,Governance,Government effectiveness estimate,C3_Cancel public events,Haiti,HTI,-2.015388,score,2019.0
13,Health,Prevalence of Diabetes,C3_Cancel public events,Haiti,HTI,0.062037,percent,2019.0
14,Environment,"Energy imports, net ",C3_Cancel public events,Haiti,HTI,22.0158699619565,percent of energy use,2014.0
16,Social issues ,Net migration,C3_Cancel public events,Haiti,HTI,-175000.0,net total / data are 5 year estimates,2019.0
17,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C3_Cancel public events,Haiti,HTI,3.7,percent,2020.0
18,Environment,Electricity production from coal sources ,C3_Cancel public events,Haiti,HTI,0.0,percent of total,2015.0
19,Demographics,Secure Internet servers ,C3_Cancel public events,Haiti,HTI,5.327141064559889,per 1 million people,2019.0
20,Health,Prevalence of Hypertensive heart disease,C3_Cancel public events,Haiti,HTI,0.000928,percent,2019.0
21,Health,Prevalence of Depressive disorders,C3_Cancel public events,Haiti,HTI,0.033338,percent,2019.0
22,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C3_Cancel public events,Haiti,HTI,0.9,percent,2018.0
23,Economics,Volume of exports,C3_Cancel public events,Haiti,HTI,3.721,percent change,2020.0
24,Environment,Combustible renewables and waste,C3_Cancel public events,Haiti,HTI,58.97003,percent of total energy,2014.0
25,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C3_Cancel public events,Haiti,HTI,20.4,percent,2020.0
26,Health,Prevalence of down syndrome,C3_Cancel public events,Haiti,HTI,0.000516,percent,2019.0
28,Governance,Fragile States Index Total ,C3_Cancel public events,Haiti,HTI,97.67900000000002,score,2020.0
29,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C3_Cancel public events,Haiti,HTI,100.0,percent of total,2017.0
30,Environment,"Electricity production from oil, gas and coal sources",C3_Cancel public events,Haiti,HTI,92.00385356454721,percent of total,2015.0
31,Economics,Employment in services (% of total employment) (modeled ILO estimate),C3_Cancel public events,Haiti,HTI,65.0350037,Percentage of total employment,2020.0
32,Demographics,Mobile cellular subscriptions,C3_Cancel public events,Haiti,HTI,57.5289,per 100 people,2019.0
33,Health,Prevalence of chronic kidney disease,C3_Cancel public events,Haiti,HTI,0.057989,percent,2019.0
34,Governance,Personal Freedom Score ,C3_Cancel public events,Haiti,HTI,6.78,score,2018.0
35,Environment,Electric power consumption ,C3_Cancel public events,Haiti,HTI,39.05580505768884,kWh per capita,2014.0
36,Environment,"Adjusted net savings, including particulate emission damage",C3_Cancel public events,Haiti,HTI,15.4344494088793,percent of GNI,2018.0
37,Health,"Nurses and midwives (per 1,000 people)",C3_Cancel public events,Haiti,HTI,0.6798,Ones,2018.0
38,Health,"Physicians (per 1,000 people)",C3_Cancel public events,Haiti,HTI,0.2343,Ones,2018.0
39,Health,"Prevalence of HIV, total (% of population ages 15-49)",C3_Cancel public events,Haiti,HTI,1.9,percent,2019.0
40,Governance,Voice and accountability estimate,C3_Cancel public events,Haiti,HTI,-0.7263224,score,2019.0
41,Environment,"Electricity production from renewable sources, excluding hydroelectric",C3_Cancel public events,Haiti,HTI,0.0,kWh,2015.0
42,Health,"Immunization, measles (% of children ages 12-23 months)",C3_Cancel public events,Haiti,HTI,65.0,percent,2019.0
43,Health,Summary exposure value tobacco,C3_Cancel public events,Haiti,HTI,8.862276,Rate (risk-weighted prevalence),2019.0
44,Environment,Electricity production from oil sources,C3_Cancel public events,Haiti,HTI,92.00385356454721,percent of total,2015.0
45,Environment,"PM2.5 air pollution, mean annual exposure",C3_Cancel public events,Haiti,HTI,15.01982,micrograms per cubic meter,2017.0
46,Demographics,Age dependency ratio (% of working-age population),C3_Cancel public events,Haiti,HTI,61.08833066547062,proportion,2019.0
48,Demographics,People with basic handwashing facilities including soap and water (% of population),C3_Cancel public events,Haiti,HTI,22.8627462636951,proportion,2017.0
49,Governance,Aggregate score for the Political Rights category,C3_Cancel public events,Haiti,HTI,15.0,score,2021.0
50,Economics,Volume of imports,C3_Cancel public events,Haiti,HTI,-3.524,percent change,2020.0
51,Social issues ,"Intentional homicides (per 100,000 people)",C3_Cancel public events,Haiti,HTI,6.67974266,"proportion, pero 100,000 people",2018.0
52,Governance,Human Development Index,C3_Cancel public events,Haiti,HTI,0.51,index,2019.0
54,Governance,Corruption Perceptions Index,C3_Cancel public events,Haiti,HTI,18.0,score,2020.0
55,Governance,Control of corruption estimate,C3_Cancel public events,Haiti,HTI,-1.339183,score,2019.0
57,Social issues ,Women who believe a husband is justified in beating his wife (any of five reasons) (%),C3_Cancel public events,Haiti,HTI,16.6,proportion,2017.0
58,Health,Prevalence of total cancers,C3_Cancel public events,Haiti,HTI,0.004328,percent,2019.0
60,Governance,Political stability and absence of violence/terrorism estimate,C3_Cancel public events,Haiti,HTI,-0.7778878,score,2019.0
61,Demographics,Urban population (% of total population),C3_Cancel public events,Haiti,HTI,56.192,total,2019.0
62,Governance,Regulatory quality estimate,C3_Cancel public events,Haiti,HTI,-1.260672,score,2019.0
64,Environment,CO2 emissions (kt),C3_Cancel public events,Haiti,HTI,2977.604,kt,2016.0
66,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C3_Cancel public events,Haiti,HTI,13.915,percent of total labor force,2020.0
67,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C3_Cancel public events,Haiti,HTI,67.3580017,Percentage of total population,2020.0
68,Governance,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",C3_Cancel public events,Haiti,HTI,2.5,rating,2019.0
69,Social issues ,Proportion of seats held by women in national parliaments (%),C3_Cancel public events,Haiti,HTI,2.542372881,proportion,2019.0
