rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C3_Cancel public events,Morocco,MAR,74.3763,percent of population,2019.0
2,Demographics,Fixed telephone subscriptions,C3_Cancel public events,Morocco,MAR,2054550.0,number,2019.0
3,Health,Prevalence of Respiratory infections and tuberculosis,C3_Cancel public events,Morocco,MAR,0.23129,percent,2019.0
4,Health,Prevalence of COVID-19,C3_Cancel public events,Morocco,MAR,412393.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Governance,Rule of law estimate ,C3_Cancel public events,Morocco,MAR,-0.1356491,score,2019.0
6,Health,"Incidence of tuberculosis (per 100,000 people)",C3_Cancel public events,Morocco,MAR,97.0,Cases,2019.0
7,Environment,Fossil fuel energy consumption,C3_Cancel public events,Morocco,MAR,88.46886,percent of total,2014.0
8,Health,Prevalence of anxiety disorders,C3_Cancel public events,Morocco,MAR,0.051775,percent,2019.0
9,Demographics,Fixed broadband subscriptions,C3_Cancel public events,Morocco,MAR,4.80191,per 100 people,2019.0
10,Governance,Economic Freedom Score,C3_Cancel public events,Morocco,MAR,6.7,score,2018.0
11,Environment,Renewable energy consumption ,C3_Cancel public events,Morocco,MAR,11.3174596346938,percent of total final energy consumption,2015.0
12,Governance,Government effectiveness estimate,C3_Cancel public events,Morocco,MAR,-0.1192252,score,2019.0
13,Health,Prevalence of Diabetes,C3_Cancel public events,Morocco,MAR,0.071492,percent,2019.0
14,Environment,"Energy imports, net ",C3_Cancel public events,Morocco,MAR,90.72183409217001,percent of energy use,2014.0
16,Social issues ,Net migration,C3_Cancel public events,Morocco,MAR,-257096.0,net total / data are 5 year estimates,2019.0
17,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C3_Cancel public events,Morocco,MAR,11.3,percent,2020.0
18,Environment,Electricity production from coal sources ,C3_Cancel public events,Morocco,MAR,55.52563270603505,percent of total,2015.0
19,Demographics,Secure Internet servers ,C3_Cancel public events,Morocco,MAR,369.5735186302589,per 1 million people,2019.0
20,Health,Prevalence of Hypertensive heart disease,C3_Cancel public events,Morocco,MAR,0.003008,percent,2019.0
21,Health,Prevalence of Depressive disorders,C3_Cancel public events,Morocco,MAR,0.054923,percent,2019.0
22,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C3_Cancel public events,Morocco,MAR,2.1,percent,2018.0
23,Economics,Volume of exports,C3_Cancel public events,Morocco,MAR,5.545,percent change,2020.0
24,Environment,Combustible renewables and waste,C3_Cancel public events,Morocco,MAR,7.151581,percent of total energy,2014.0
25,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C3_Cancel public events,Morocco,MAR,12.9,percent,2020.0
26,Health,Prevalence of down syndrome,C3_Cancel public events,Morocco,MAR,0.000401,percent,2019.0
28,Governance,Fragile States Index Total ,C3_Cancel public events,Morocco,MAR,71.22105197870692,score,2020.0
29,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C3_Cancel public events,Morocco,MAR,100.0,percent of total,2017.0
30,Environment,"Electricity production from oil, gas and coal sources",C3_Cancel public events,Morocco,MAR,81.46658014276443,percent of total,2015.0
31,Economics,Employment in services (% of total employment) (modeled ILO estimate),C3_Cancel public events,Morocco,MAR,44.0340004,Percentage of total employment,2020.0
32,Demographics,Mobile cellular subscriptions,C3_Cancel public events,Morocco,MAR,127.953,per 100 people,2019.0
33,Health,Prevalence of chronic kidney disease,C3_Cancel public events,Morocco,MAR,0.09644,percent,2019.0
34,Governance,Personal Freedom Score ,C3_Cancel public events,Morocco,MAR,5.86,score,2018.0
35,Environment,Electric power consumption ,C3_Cancel public events,Morocco,MAR,904.4421548482765,kWh per capita,2014.0
36,Environment,"Adjusted net savings, including particulate emission damage",C3_Cancel public events,Morocco,MAR,19.6707043219934,percent of GNI,2018.0
37,Health,"Nurses and midwives (per 1,000 people)",C3_Cancel public events,Morocco,MAR,1.3887,Ones,2017.0
38,Health,"Physicians (per 1,000 people)",C3_Cancel public events,Morocco,MAR,0.7308,Ones,2017.0
39,Health,"Prevalence of HIV, total (% of population ages 15-49)",C3_Cancel public events,Morocco,MAR,0.1,percent,2019.0
40,Governance,Voice and accountability estimate,C3_Cancel public events,Morocco,MAR,-0.6268054,score,2019.0
41,Environment,"Electricity production from renewable sources, excluding hydroelectric",C3_Cancel public events,Morocco,MAR,2525000000.0,kWh,2015.0
42,Health,"Immunization, measles (% of children ages 12-23 months)",C3_Cancel public events,Morocco,MAR,99.0,percent,2019.0
43,Health,Summary exposure value tobacco,C3_Cancel public events,Morocco,MAR,21.20052,Rate (risk-weighted prevalence),2019.0
44,Environment,Electricity production from oil sources,C3_Cancel public events,Morocco,MAR,7.173913043478261,percent of total,2015.0
45,Environment,"PM2.5 air pollution, mean annual exposure",C3_Cancel public events,Morocco,MAR,32.59354,micrograms per cubic meter,2017.0
49,Governance,Aggregate score for the Political Rights category,C3_Cancel public events,Morocco,MAR,13.0,score,2021.0
50,Economics,Volume of imports,C3_Cancel public events,Morocco,MAR,4.126,percent change,2020.0
51,Social issues ,"Intentional homicides (per 100,000 people)",C3_Cancel public events,Morocco,MAR,1.4155228849,"proportion, pero 100,000 people",2018.0
52,Governance,Human Development Index,C3_Cancel public events,Morocco,MAR,0.686,index,2019.0
54,Governance,Corruption Perceptions Index,C3_Cancel public events,Morocco,MAR,40.0,score,2020.0
55,Governance,Control of corruption estimate,C3_Cancel public events,Morocco,MAR,-0.2765363,score,2019.0
58,Health,Prevalence of total cancers,C3_Cancel public events,Morocco,MAR,0.005806,percent,2019.0
60,Governance,Political stability and absence of violence/terrorism estimate,C3_Cancel public events,Morocco,MAR,-0.3693984,score,2019.0
62,Governance,Regulatory quality estimate,C3_Cancel public events,Morocco,MAR,-0.2115284,score,2019.0
