rank,Category,Indicator,Policy,Country,ISO,value,unit,year
2,Health,Prevalence of Respiratory infections and tuberculosis,H6_Facial Coverings,Taiwan,TWN,0.400737,percent,2019.0
6,Health,Prevalence of Depressive disorders,H6_Facial Coverings,Taiwan,TWN,0.035913,percent,2019.0
8,Governance,Economic Freedom Score,H6_Facial Coverings,Taiwan,TWN,7.94,score,2018.0
12,Governance,Personal Freedom Score ,H6_Facial Coverings,Taiwan,TWN,8.9,score,2018.0
15,Health,Prevalence of Hypertensive heart disease,H6_Facial Coverings,Taiwan,TWN,0.004969,percent,2019.0
18,Health,Prevalence of total cancers,H6_Facial Coverings,Taiwan,TWN,0.025099,percent,2019.0
20,Governance,Total freedom in the world score ,H6_Facial Coverings,Taiwan,TWN,94.0,score,2021.0
25,Health,Prevalence of down syndrome,H6_Facial Coverings,Taiwan,TWN,8.69e-05,percent,2019.0
27,Social issues ,Life Ladder ,H6_Facial Coverings,Taiwan,TWN,6.584400177001953,score,2021.0
28,Governance,Control of corruption estimate,H6_Facial Coverings,Taiwan,TWN,1.045266,score,2019.0
29,Health,Summary exposure value tobacco,H6_Facial Coverings,Taiwan,TWN,22.63303,Rate (risk-weighted prevalence),2019.0
46,Social issues ,Press freedom score,H6_Facial Coverings,Taiwan,TWN,23.76,score,2020.0
49,Health,Prevalence of anxiety disorders,H6_Facial Coverings,Taiwan,TWN,0.04188,percent,2019.0
53,Governance,Corruption Perceptions Index,H6_Facial Coverings,Taiwan,TWN,65.0,score,2020.0
54,Economics,Expenditure on education (% of GDP),H6_Facial Coverings,Taiwan,TWN,1.5,percent,2018.0
56,Governance,Political stability and absence of violence/terrorism estimate,H6_Facial Coverings,Taiwan,TWN,0.7195977,score,2019.0
57,Governance,Voice and accountability estimate,H6_Facial Coverings,Taiwan,TWN,0.9959083,score,2019.0
60,Governance,Regulatory quality estimate,H6_Facial Coverings,Taiwan,TWN,1.40276,score,2019.0
61,Governance,Aggregate score for the Political Rights category,H6_Facial Coverings,Taiwan,TWN,38.0,score,2021.0
63,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",H6_Facial Coverings,Taiwan,TWN,93781.7,international $ in PPP,2020.0
64,Health,Prevalence of Diabetes,H6_Facial Coverings,Taiwan,TWN,0.084017,percent,2019.0
67,Governance,Aggregate score for the Civil Liberties category,H6_Facial Coverings,Taiwan,TWN,56.0,score,2021.0
68,Governance,Human Freedom Score ,H6_Facial Coverings,Taiwan,TWN,8.42,score,2018.0
74,Governance,Government effectiveness estimate,H6_Facial Coverings,Taiwan,TWN,1.436754,score,2019.0
77,Economics,"International tourism, receipts",H6_Facial Coverings,Taiwan,TWN,14373000000.0,US Dollar,2019.0
79,Economics,Expenditure on social protection (% of GDP),H6_Facial Coverings,Taiwan,TWN,3.2,percent,2018.0
83,Health,Prevalence of chronic kidney disease,H6_Facial Coverings,Taiwan,TWN,0.162673,percent,2019.0
89,Economics,Expenditure on health (% of GDP),H6_Facial Coverings,Taiwan,TWN,0.1,percent,2018.0
90,Economics,Stock market capitalization (US$ million),H6_Facial Coverings,Taiwan,TWN,1177469.684,percent,2019.0
91,Governance,Rule of law estimate ,H6_Facial Coverings,Taiwan,TWN,1.141121,score,2019.0
104,Economics,"Trade, total as % of GDP",H6_Facial Coverings,Taiwan,TWN,100.6416,percent,2019.0
113,Economics,"Foreign direct investment, net",H6_Facial Coverings,Taiwan,TWN,8245000000.0,US Dollar,2019.0
114,Economics,"Lending interest rates, percent per annum",H6_Facial Coverings,Taiwan,TWN,2.631,percent per annum,2019.0
