rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H6_Facial Coverings,Namibia,NAM,51.0,percent of population,2019.0
2,Health,Prevalence of Respiratory infections and tuberculosis,H6_Facial Coverings,Namibia,NAM,0.249577,percent,2019.0
3,Demographics,Fixed telephone subscriptions,H6_Facial Coverings,Namibia,NAM,139698.0,number,2019.0
4,Economics,Employment in services (% of total employment) (modeled ILO estimate),H6_Facial Coverings,Namibia,NAM,61.8230019,Percentage of total employment,2020.0
5,Health,Prevalence of COVID-19,H6_Facial Coverings,Namibia,NAM,18041.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Health,Prevalence of Depressive disorders,H6_Facial Coverings,Namibia,NAM,0.032581,percent,2019.0
7,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H6_Facial Coverings,Namibia,NAM,56.6329994,Percentage of females of the total population,2020.0
8,Governance,Economic Freedom Score,H6_Facial Coverings,Namibia,NAM,6.52,score,2018.0
10,Demographics,Mobile cellular subscriptions,H6_Facial Coverings,Namibia,NAM,113.165,per 100 people,2019.0
11,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H6_Facial Coverings,Namibia,NAM,5.0,percent,2020.0
12,Governance,Personal Freedom Score ,H6_Facial Coverings,Namibia,NAM,7.32,score,2018.0
13,Demographics,Fixed broadband subscriptions,H6_Facial Coverings,Namibia,NAM,2.53811,per 100 people,2019.0
14,Social issues ,Net migration,H6_Facial Coverings,Namibia,NAM,-24030.0,net total / data are 5 year estimates,2019.0
15,Health,Prevalence of Hypertensive heart disease,H6_Facial Coverings,Namibia,NAM,0.000493,percent,2019.0
16,Health,Mortality due to COVID-19,H6_Facial Coverings,Namibia,NAM,169.0,"Number (cumulative total by Dec 26,2020)",2020.0
17,Health,"Physicians (per 1,000 people)",H6_Facial Coverings,Namibia,NAM,0.4182,Ones,2018.0
18,Health,Prevalence of total cancers,H6_Facial Coverings,Namibia,NAM,0.003963,percent,2019.0
19,Environment,Combustible renewables and waste,H6_Facial Coverings,Namibia,NAM,7.165756,percent of total energy,2014.0
20,Governance,Total freedom in the world score ,H6_Facial Coverings,Namibia,NAM,77.0,score,2021.0
21,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H6_Facial Coverings,Namibia,NAM,59.9710007,Percentage of total population,2020.0
22,Environment,"Adjusted net savings, including particulate emission damage",H6_Facial Coverings,Namibia,NAM,0.0349065450058491,percent of GNI,2018.0
23,Health,Prevalence of obesity,H6_Facial Coverings,Namibia,NAM,17.2,percent,2016.0
24,Social issues ,Gini index (World Bank estimate),H6_Facial Coverings,Namibia,NAM,59.1,index ,2015.0
25,Health,Prevalence of down syndrome,H6_Facial Coverings,Namibia,NAM,0.00025,percent,2019.0
26,Environment,"Electricity production from renewable sources, excluding hydroelectric",H6_Facial Coverings,Namibia,NAM,0.0,kWh,2015.0
27,Social issues ,Life Ladder ,H6_Facial Coverings,Namibia,NAM,4.574100017547607,score,2021.0
28,Governance,Control of corruption estimate,H6_Facial Coverings,Namibia,NAM,0.3724811,score,2019.0
29,Health,Summary exposure value tobacco,H6_Facial Coverings,Namibia,NAM,14.04101,Rate (risk-weighted prevalence),2019.0
30,Governance,Fragile States Index Total ,H6_Facial Coverings,Namibia,NAM,65.09591525499161,score,2020.0
31,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H6_Facial Coverings,Namibia,NAM,3.7,percent,2018.0
34,Environment,Fossil fuel energy consumption,H6_Facial Coverings,Namibia,NAM,66.71909,percent of total,2014.0
35,Environment,Electricity production from coal sources ,H6_Facial Coverings,Namibia,NAM,0.4557291666666667,percent of total,2015.0
36,Environment,"PM2.5 air pollution, mean annual exposure",H6_Facial Coverings,Namibia,NAM,25.35877,micrograms per cubic meter,2017.0
37,Environment,Renewable energy consumption ,H6_Facial Coverings,Namibia,NAM,26.4684298435307,percent of total final energy consumption,2015.0
38,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",H6_Facial Coverings,Namibia,NAM,18.4,percent,2020.0
39,Health,"Incidence of tuberculosis (per 100,000 people)",H6_Facial Coverings,Namibia,NAM,486.0,Cases,2019.0
40,Environment,"Electricity production from oil, gas and coal sources",H6_Facial Coverings,Namibia,NAM,2.213541666666667,percent of total,2015.0
42,Environment,CO2 emissions (kt),H6_Facial Coverings,Namibia,NAM,4228.051,kt,2016.0
43,Health,"Immunization, measles (% of children ages 12-23 months)",H6_Facial Coverings,Namibia,NAM,80.0,percent,2019.0
44,Economics,Volume of imports,H6_Facial Coverings,Namibia,NAM,4.88,percent change,2020.0
46,Social issues ,Press freedom score,H6_Facial Coverings,Namibia,NAM,19.25,score,2020.0
47,Health,"Nurses and midwives (per 1,000 people)",H6_Facial Coverings,Namibia,NAM,1.954,Ones,2018.0
48,Social issues ,Proportion of seats held by women in national parliaments (%),H6_Facial Coverings,Namibia,NAM,43.26923077,proportion,2020.0
49,Health,Prevalence of anxiety disorders,H6_Facial Coverings,Namibia,NAM,0.034737,percent,2019.0
50,Environment,CO2 emissions (metric tons per capita),H6_Facial Coverings,Namibia,NAM,1.793035,metric tons per capita,2016.0
52,Governance,Human Development Index,H6_Facial Coverings,Namibia,NAM,0.646,index,2019.0
53,Governance,Corruption Perceptions Index,H6_Facial Coverings,Namibia,NAM,51.0,score,2020.0
55,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H6_Facial Coverings,Namibia,NAM,100.0,percent of total,2017.0
56,Governance,Political stability and absence of violence/terrorism estimate,H6_Facial Coverings,Namibia,NAM,0.5339198,score,2019.0
57,Governance,Voice and accountability estimate,H6_Facial Coverings,Namibia,NAM,0.5421898,score,2019.0
58,Demographics,Secure Internet servers ,H6_Facial Coverings,Namibia,NAM,146.7210256040216,per 1 million people,2019.0
59,Health,"Immunization, DPT (% of children ages 12-23 months)",H6_Facial Coverings,Namibia,NAM,87.0,percent,2019.0
60,Governance,Regulatory quality estimate,H6_Facial Coverings,Namibia,NAM,-0.1089083,score,2019.0
61,Governance,Aggregate score for the Political Rights category,H6_Facial Coverings,Namibia,NAM,31.0,score,2021.0
64,Health,Prevalence of Diabetes,H6_Facial Coverings,Namibia,NAM,0.032395,percent,2019.0
65,Health,"Prevalence of HIV, total (% of population ages 15-49)",H6_Facial Coverings,Namibia,NAM,11.5,percent,2019.0
67,Governance,Aggregate score for the Civil Liberties category,H6_Facial Coverings,Namibia,NAM,46.0,score,2021.0
68,Governance,Human Freedom Score ,H6_Facial Coverings,Namibia,NAM,6.92,score,2018.0
69,Environment,Electricity production from nuclear sources ,H6_Facial Coverings,Namibia,NAM,0.0,percent of total,2014.0
70,Economics,Volume of exports,H6_Facial Coverings,Namibia,NAM,3.337,percent change,2020.0
71,Environment,"Energy imports, net ",H6_Facial Coverings,Namibia,NAM,74.44166879409099,percent of energy use,2014.0
72,Economics,"Central government debt, total",H6_Facial Coverings,Namibia,NAM,23.89961863587537,percent of GDP,2014.0
74,Governance,Government effectiveness estimate,H6_Facial Coverings,Namibia,NAM,0.0966495,score,2019.0
75,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H6_Facial Coverings,Namibia,NAM,20.5869999,percent of total labor force,2020.0
78,Environment,Access to electricity ,H6_Facial Coverings,Namibia,NAM,53.8738746643066,percent of population,2018.0
