rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C1_School closing,Guinea-Bissau,GNB,3.93051,percent of population,2019.0
2,Governance,Corruption Perceptions Index,C1_School closing,Guinea-Bissau,GNB,19.0,score,2020.0
3,Health,Prevalence of COVID-19,C1_School closing,Guinea-Bissau,GNB,2447.0,"Number (cumulative total by Dec 26,2020)",2020.0
4,Demographics,Secure Internet servers ,C1_School closing,Guinea-Bissau,GNB,3.644083414110515,per 1 million people,2019.0
6,Demographics,Fixed broadband subscriptions,C1_School closing,Guinea-Bissau,GNB,0.0638756,per 100 people,2019.0
7,Health,Mortality due to COVID-19,C1_School closing,Guinea-Bissau,GNB,44.0,"Number (cumulative total by Dec 26,2020)",2020.0
9,Health,Prevalence of anxiety disorders,C1_School closing,Guinea-Bissau,GNB,0.029601,percent,2019.0
10,Health,Summary exposure value tobacco,C1_School closing,Guinea-Bissau,GNB,13.76451,Rate (risk-weighted prevalence),2019.0
11,Health,"Prevalence of HIV, total (% of population ages 15-49)",C1_School closing,Guinea-Bissau,GNB,3.4,percent,2019.0
12,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C1_School closing,Guinea-Bissau,GNB,0.6,percent,2018.0
13,Health,Prevalence of down syndrome,C1_School closing,Guinea-Bissau,GNB,0.000217,percent,2019.0
14,Health,Prevalence of total cancers,C1_School closing,Guinea-Bissau,GNB,0.002135,percent,2019.0
15,Environment,Renewable energy consumption ,C1_School closing,Guinea-Bissau,GNB,86.8517939369185,percent of total final energy consumption,2015.0
16,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C1_School closing,Guinea-Bissau,GNB,2.48699999,percent of total labor force,2020.0
17,Environment,"Adjusted net savings, including particulate emission damage",C1_School closing,Guinea-Bissau,GNB,-2.20239855154791,percent of GNI,2018.0
18,Social issues ,Net migration,C1_School closing,Guinea-Bissau,GNB,-6996.0,net total / data are 5 year estimates,2019.0
21,Environment,CO2 emissions (metric tons per capita),C1_School closing,Guinea-Bissau,GNB,0.164584,metric tons per capita,2016.0
22,Governance,Rule of law estimate ,C1_School closing,Guinea-Bissau,GNB,-1.264045,score,2019.0
23,Governance,Political stability and absence of violence/terrorism estimate,C1_School closing,Guinea-Bissau,GNB,-0.562632,score,2019.0
24,Health,Prevalence of Hypertensive heart disease,C1_School closing,Guinea-Bissau,GNB,0.000642,percent,2019.0
